distance,city,state,zip,flood_risk
73.87169112232736,Jitra,Kedah,6000,1
2776.427320831612,Petaling Jaya,Selangor,47810,0
2839.333308404411,Petaling Jaya,Selangor,47810,0
1346.2423721971743,Ipoh,Perak,30100,0
1371.103593424558,Petaling Jaya,Selangor,46300,0
352.6988494559589,Johor Bahru,Johor,81100,1
2376.071689314359,Johor Bahru,Johor,81100,0
1580.210008789113,Kuala Lumpur,Kuala Lumpur,58200,0
202.40316370719287,Ipoh,Perak,30010,1
5123.278502053919,Kota Bharu,Kelantan,15400,0
611.5219663637872,Seremban,Negeri Sembilan,70000,0
957.7957685193932,Subang Jaya,Selangor,46150,0
426.31869633375305,Kuala Lumpur,Kuala Lumpur,50200,1
1520.084193994515,Ipoh,Perak,31350,0
1032.199585562723,Kuala Lumpur,Kuala Lumpur,59000,0
561.3701533901839,Kuala Lumpur,Kuala Lumpur,55100,0
1519.5035350224505,Petaling Jaya,Selangor,46000,0
1567.680147427547,Mentakab,Pahang,28400,0
312.2928793873002,Seremban,Negeri Sembilan,70000,1
879.2535210449965,Petaling Jaya,Selangor,46300,0
297.1871726961101,Miri,Sarawak,98000,1
1469.1387566206754,Kuala Lumpur,Kuala Lumpur,58200,0
279.50759495995163,Johor Bahru,Johor,80000,1
646.3754580629684,Kota Kinabalu,Sabah,88450,0
51.84620759249928,Petaling Jaya,Selangor,46200,1
592.9854091791019,Selayang Baru,Selangor,68100,0
969.219257049122,Ipoh,Perak,30300,0
1069.0213303858857,Kuala Lumpur,Kuala Lumpur,55100,0
1413.4581568555786,Seremban,Negeri Sembilan,70100,0
429.51784535977714,Kuala Lumpur,Kuala Lumpur,50000,1
516.3299206121807,Kuala Lumpur,Kuala Lumpur,50470,0
2444.63622428152,Ipoh,Perak,31650,0
1452.0924085608094,Kuala Lumpur,Kuala Lumpur,58200,0
969.219257049122,Ipoh,Perak,30300,0
0.0,Kuala Lumpur,Kuala Lumpur,50050,1
409.4743496497727,Johor Bahru,Johor,80000,1
152.60827960313446,Kuala Lumpur,Kuala Lumpur,55100,1
245.7478057775737,Kuala Lumpur,Kuala Lumpur,50100,1
2921.2869497032184,Klang,Selangor,41050,0
678.0012096771754,Batu Caves,Selangor,68100,0
255.10434229593827,Kuala Lumpur,Kuala Lumpur,59100,1
2444.63622428152,Ipoh,Perak,31650,0
947.4391817343547,Kuala Lumpur,Kuala Lumpur,56000,0
386.9711854162616,Kuala Lumpur,Kuala Lumpur,51000,1
1109.3962538615974,Petaling Jaya,Selangor,46150,0
888.7079120891303,Johor Bahru,Johor,80400,0
451.9461882652306,Petaling Jaya,Selangor,46200,1
675.9044355322058,Johor Bahru,Johor,80000,0
452.7703610490562,Johor Bahru,Johor,80000,1
264.6492438569643,Kuala Lumpur,Kuala Lumpur,50556,1
1095.1814774880438,Kuala Lumpur,Kuala Lumpur,52000,0
573.4899540955265,Kuala Lumpur,Kuala Lumpur,56100,0
441.9915316802007,Ipoh,Perak,30010,1
227.23148913749492,Petaling Jaya,Selangor,47400,1
292.90998725091737,Johor Bahru,Johor,81100,1
1420.1797410522695,Johor Bahru,Johor,81100,0
1596.4099514572176,Ipoh,Perak,30300,0
189.02156207826303,Limbang,Sarawak,98700,1
1350.050508624938,Batu Caves,Selangor,68100,0
389.20008837948126,Klang,Selangor,41200,1
413.62416162364735,Klang,Selangor,68100,1
1219.177254146043,Petaling Jaya,Selangor,47301,0
863.1049664544503,Kuala Lumpur,Kuala Lumpur,50480,0
1275.184772664409,Kuala Lumpur,Kuala Lumpur,52200,0
212.26748760521068,Kuala Lumpur,Kuala Lumpur,50450,1
1591.0815265310569,Kuala Lumpur,Kuala Lumpur,53100,0
705.8052346827783,Seremban,Negeri Sembilan,70400,0
1068.3700467467263,Ipoh,Perak,31350,0
312.2928793873002,Seremban,Negeri Sembilan,70000,1
89.82684765124498,Johor Bahru,Johor,81200,1
341.64906103121893,Ampang,Selangor,68000,1
1297.014110230882,Petaling Jaya,Selangor,46400,0
1273.1372014177418,Ipoh,Perak,30100,0
198.0764685437857,Kuala Lumpur,Kuala Lumpur,50100,1
152.60827960313446,Kuala Lumpur,Kuala Lumpur,55100,1
101.06308278460884,Sungai Buloh,Selangor,47000,1
983.8661419721848,Klang,Selangor,41100,0
403.4235534951816,Ipoh,Perak,31400,1
676.3575269406309,Kuala Lumpur,Kuala Lumpur,50460,0
1562.5215512549812,Kota Tinggi,Johor,81900,0
1571.3541239303954,Kuala Lumpur,Kuala Lumpur,57100,0
360.3314503616358,Johor Bahru,Johor,81100,1
124.30890312188536,Batu Caves,Selangor,68100,1
866.8794127175058,Johor Bahru,Johor,81200,0
1175.7453823911617,Klang,Selangor,53100,0
1683.7018074962195,Kuala Lumpur,Kuala Lumpur,50480,0
407.3490566657117,Kuala Lumpur,Kuala Lumpur,50050,1
404.2645577948194,Jalan Bandar Hilir,Melaka,75000,1
1033.339567412629,Kuala Lumpur,Kuala Lumpur,68100,0
641.65241519972,Petaling Jaya,Selangor,47400,0
256.83014834179096,Kuala Lumpur,Kuala Lumpur,51100,1
934.0256843110648,Klang,Selangor,42000,0
952.165367509971,Batu Caves,Selangor,68100,0
261.9632001057625,Kuala Lumpur,Kuala Lumpur,57100,1
775.9857119457212,Petaling Jaya,Selangor,46300,0
1455.916668955085,Kuala Lumpur,Kuala Lumpur,60000,0
1326.9227013931868,Kuala Lumpur,Kuala Lumpur,59000,0
581.5508849917069,Klang,Selangor,41100,0
516.3299206121807,Kuala Lumpur,Kuala Lumpur,50470,0
1233.737424183613,Klang,Selangor,41400,0
0.0,Kluang,Johor,86000,1
2424.9154440151337,Johor Bahru,Johor,81100,0
1858.318174126885,Kajang,Selangor,43000,0
386.9095586313307,Kuala Lumpur,Kuala Lumpur,52100,1
294.19873880157013,Kuching,Sarawak,93400,1
947.4391817343547,Kuala Lumpur,Kuala Lumpur,56000,0
1144.0482965104995,Subang Jaya,Selangor,47600,0
1239.418658788585,Ipoh,Perak,30300,0
245.7478057775737,Kuala Lumpur,Kuala Lumpur,50100,1
293.4512647393605,Kuala Lumpur,Kuala Lumpur,55100,1
1126.907196531286,Kuala Lumpur,Kuala Lumpur,53300,0
581.5508849917069,Klang,Selangor,41100,0
2271.8430498261982,Ipoh,Perak,31650,0
1315.6789612367998,Kuala Lumpur,Kuala Lumpur,52100,0
977.214496099304,Kota Bharu,Kelantan,15150,0
1100.6859536234722,Kuala Lumpur,Kuala Lumpur,53300,0
3467.472095427708,Kuala Terengganu,Terengganu,21080,0
611.5219663637872,Seremban,Negeri Sembilan,70000,0
2419.9734615424245,Johor Bahru,Johor,81100,0
2444.63622428152,Ipoh,Perak,31650,0
1664.7173533597374,Puchong,Selangor,47100,0
1420.1797410522695,Johor Bahru,Johor,81100,0
306.19523227893524,Ampang,Selangor,68000,1
1027.8713395260263,Kuala Lumpur,Kuala Lumpur,59200,0
905.1244428571264,Petaling Jaya,Selangor,46400,0
1596.4099514572176,Ipoh,Perak,30300,0
53.34292337813133,Kuala Terengganu,Terengganu,21200,1
471.0847948254288,Perai,Penang,13600,1
1033.339567412629,Kuala Lumpur,Kuala Lumpur,68100,0
475.0756338099444,Port Dickson,Negeri Sembilan,71050,1
2704.103597551352,Petaling Jaya,Selangor,47810,0
489.02594466653954,Klang,Selangor,41000,1
1263.4198198062377,Seremban,Negeri Sembilan,70450,0
472.8268220665131,Klang,Selangor,41400,1
915.5016226621918,Georgetown,Penang,10250,0
435.4454973171786,Klang,Selangor,41200,1
400.0807957665262,Kuala Lumpur,Kuala Lumpur,52100,1
1069.0213303858857,Kuala Lumpur,Kuala Lumpur,55100,0
1286.1941835258026,Kuala Lumpur,Kuala Lumpur,55200,0
507.9231946362368,Ampang,Selangor,68000,0
1334.1062968261356,Johor Bahru,Johor,81100,0
868.6328451717046,Johor Bahru,Johor,81100,0
1416.1076374752147,Johor Bahru,Johor,81200,0
1188.2894237087316,Mlk,Melaka,76400,0
1571.3541239303954,Kuala Lumpur,Kuala Lumpur,57100,0
1376.822540808015,Kuala Lumpur,Kuala Lumpur,59200,0
507.9231946362368,Ampang,Selangor,68000,0
483.4037480222692,Kuala Lumpur,Kuala Lumpur,50150,1
1688.4501024315189,Johor Bahru,Johor,81100,0
1414.142391103936,Kuala Lumpur,Kuala Lumpur,52100,0
1279.879924479058,Butterworth,Penang,12200,0
0.0,Kuala Lumpur,Kuala Lumpur,53200,1
209.9615344119497,Kuala Lumpur,Kuala Lumpur,59100,1
1608.7021386920908,Johor Bahru,Johor,81200,0
1158.982542241802,Petaling Jaya,Selangor,46150,0
49.68736995483607,Kuala Lumpur,Kuala Lumpur,51200,1
954.2698717991284,Kuala Lumpur,Kuala Lumpur,50480,0
1008.360510460202,Petaling Jaya,Selangor,46150,0
1244.9466437848018,Kuala Lumpur,Kuala Lumpur,50200,0
530.6843032623306,Klang,Selangor,42100,0
890.2277495499701,Petaling Jaya,Selangor,47301,0
801.0198730163448,Kuala Lumpur,Kuala Lumpur,52000,0
2704.103597551352,Petaling Jaya,Selangor,47810,0
598.0821945729941,Kuala Lumpur,Kuala Lumpur,53000,0
472.8268220665131,Klang,Selangor,41400,1
2146.620913428364,Kuala Lumpur,Kuala Lumpur,55200,0
366.8102816574833,Kuala Lumpur,Kuala Lumpur,50470,1
1234.7416966383837,Kuala Lumpur,Kuala Lumpur,57100,0
721.7021309674363,Petaling Jaya,Selangor,46150,0
2227.836966921264,Senai,Johor,81400,0
295.0060888978964,Batu Caves,Selangor,68100,1
1047.262394249006,Klang,Selangor,42100,0
1069.0213303858857,Kuala Lumpur,Kuala Lumpur,55100,0
1613.7501070776443,Subang Jaya,Selangor,47500,0
1580.210008789113,Kuala Lumpur,Kuala Lumpur,58200,0
1693.6943004903883,Kajang,Selangor,43000,0
64.33249225259236,Johor Bahru,Johor,81100,1
326.1002257587411,Kampung Valdor,Penang,14200,1
1171.6579205248097,Mentakab,Pahang,28400,0
468.4218899025262,Johor Bahru,Johor,81100,1
1591.0815265310569,Kuala Lumpur,Kuala Lumpur,53100,0
422.6122308855057,Kuala Lumpur,Kuala Lumpur,50768,1
2264.8707680506886,Shah Alam,Selangor,40400,0
700.5027199922471,Ipoh,Perak,30300,0
190.4260550404546,Miri,Sarawak,98000,1
1423.9848616207155,Kuala Lumpur,Kuala Lumpur,51200,0
134.20093231324856,Kuantan,Pahang,25300,1
1659.7952905062562,Kuala Lumpur,Kuala Lumpur,52100,0
1315.750041204159,Shah Alam,Selangor,40675,0
888.7079120891303,Johor Bahru,Johor,80400,0
1679.8880831589622,Shah Alam,Selangor,40000,0
254.2029587038489,Klang,Selangor,41200,1
1832.6686558900265,Ipoh,Perak,30250,0
1715.1440035231044,Johor Bahru,Johor,81200,0
466.51517377770153,Kuala Lumpur,Kuala Lumpur,55000,1
1182.7766576578392,Johor Bahru,Johor,80350,0
1055.8993739233272,Ipoh,Perak,31350,0
108.00932113400992,Kuala Lumpur,Kuala Lumpur,50350,1
923.4426254589732,Johor Bahru,Johor,80300,0
1124.9453748460148,Johor Bahru,Johor,80400,0
1947.476449379006,Puchong,Selangor,47100,0
858.2456430592781,Kuala Lumpur,Kuala Lumpur,56000,0
51.84620759249928,Petaling Jaya,Selangor,46200,1
2175.925446882059,Ipoh,Perak,30000,0
448.1594807286549,Kuala Lumpur,Kuala Lumpur,50150,1
1608.7021386920908,Johor Bahru,Johor,81200,0
119.1725505726996,Kuching,Sarawak,93000,1
1455.0564092109398,Petaling Jaya,Selangor,47820,0
1202.9320471577646,Petaling Jaya,Selangor,46350,0
1124.9453748460148,Johor Bahru,Johor,80400,0
213.68657658880937,Kuala Lumpur,Kuala Lumpur,50200,1
554.2940858159517,Johor Bahru,Johor,80250,0
2041.0409635712315,Johor Bahru,Johor,81300,0
134.24518102853577,Kuala Lumpur,Kuala Lumpur,59000,1
227.86334758520871,Kuala Lumpur,Kuala Lumpur,50350,1
856.7562666224756,Bayan Lepas,Penang,11900,0
158.77788618323152,Persiaran Janggus,Penang,14000,1
914.1726417005264,Klang,Selangor,41300,0
580.2334440378208,Kuching,Sarawak,93450,0
779.8392930805538,Kuala Lumpur,Kuala Lumpur,50250,0
191.3876206299145,Alor Setar,Kedah,5200,1
903.0996611597178,Kuala Lumpur,Kuala Lumpur,51000,0
761.4182899022537,Ipoh,Perak,30020,0
1029.6760273736577,Ampang,Selangor,68000,0
1762.836171750431,Kuala Lumpur,Kuala Lumpur,53300,0
1458.242432873098,Petaling Jaya,Selangor,47400,0
1118.5818343534786,Kuala Lumpur,Kuala Lumpur,52000,0
1394.5632633956882,Kajang,Selangor,43000,0
764.6763072828312,Kuala Lumpur,Kuala Lumpur,55100,0
869.3088007332138,Kuala Lipis,Pahang,27200,0
1434.8039738028615,Kuala Lumpur,Kuala Lumpur,52100,0
1343.0176012124189,Kuala Lumpur,Kuala Lumpur,53300,0
610.9508205839813,Klang,Selangor,41400,0
1210.145731605589,Kuala Lumpur,Kuala Lumpur,53000,0
1868.0507067386388,Ipoh,Perak,30010,0
2135.7066833992085,Kajang,Selangor,43000,0
1816.0319528922685,Petaling Jaya,Selangor,47400,0
2324.250530541698,Kajang,Selangor,43000,0
0.0,Kuala Lumpur,Kuala Lumpur,50050,1
699.4918771940427,Petaling Jaya,Selangor,46300,0
1382.4900255524346,Johor Bahru,Johor,81200,0
146.0023168099149,Petaling Jaya,Selangor,46200,1
1402.1752935169504,Petaling Jaya,Selangor,46000,0
2444.63622428152,Ipoh,Perak,31650,0
347.14396717002006,Kuala Lumpur,Kuala Lumpur,56100,1
1575.100725952009,Cheras,Selangor,43200,0
369.36169356431634,Kuala Lumpur,Kuala Lumpur,50450,1
320.88936231123654,Seremban,Negeri Sembilan,70200,1
668.7988382341459,Johor Bahru,Johor,80200,0
1222.5641397364195,Kuala Lumpur,Kuala Lumpur,58100,0
2259.5628199806165,Petaling Jaya,Selangor,46150,0
1415.9278280456513,Johor Bahru,Johor,80350,0
1841.4179342182656,Petaling Jaya,Selangor,47500,0
459.4404158035969,Petaling Jaya,Selangor,47800,1
0.0,Kluang,Johor,86000,1
2558.576472386406,Ipoh,Perak,31650,0
3054.660682286288,Subang Jaya,Selangor,47600,0
586.4279253381422,Petaling Jaya,Selangor,46200,0
471.3421347044776,Johor Bahru,Johor,81200,1
294.19873880157013,Kuching,Sarawak,93400,1
98.60292139945184,Kuala Lumpur,Kuala Lumpur,50100,1
1267.2715581684524,Johor Bahru,Johor,80400,0
1458.242432873098,Petaling Jaya,Selangor,47400,0
89.82684765124498,Johor Bahru,Johor,81200,1
1503.2922327152526,Ipoh,Perak,31400,0
1267.2715581684524,Johor Bahru,Johor,80400,0
762.9759509650384,Ipoh,Perak,31400,0
973.4079632620646,Kuala Lumpur,Kuala Lumpur,50480,0
155.8016072500899,Petaling Jaya,Selangor,46200,1
0.0,Johor Bahru,Johor,80000,1
553.3586919682855,Kuala Lumpur,Kuala Lumpur,56000,0
2704.103597551352,Petaling Jaya,Selangor,47810,0
691.7355930412161,Taman Peringgit Jaya,Melaka,75400,0
198.0764685437857,Kuala Lumpur,Kuala Lumpur,50100,1
806.2662081902865,Petaling Jaya,Selangor,47301,0
874.4697790680455,Seri Kembangan,Selangor,43300,0
1635.5206419542938,Petaling Jaya,Selangor,46300,0
245.7478057775737,Kuala Lumpur,Kuala Lumpur,50100,1
1712.181766676886,Subang Jaya,Selangor,47610,0
407.3490566657117,Kuala Lumpur,Kuala Lumpur,50050,1
3399.724929850972,Seremban,Negeri Sembilan,70450,0
1520.084193994515,Ipoh,Perak,31350,0
2351.605448509882,Kuala Lumpur,Kuala Lumpur,50480,0
405.97537965832765,Petaling Jaya,Selangor,47500,1
1458.242432873098,Petaling Jaya,Selangor,47400,0
356.3534185602841,Kuala Lumpur,Kuala Lumpur,50000,1
764.6763072828312,Kuala Lumpur,Kuala Lumpur,55100,0
2444.63622428152,Ipoh,Perak,31650,0
503.4681482257236,Miri,Sarawak,98000,0
1067.3638007681527,Subang Jaya,Selangor,47500,0
907.6580161052426,Kuala Lumpur,Kuala Lumpur,60000,0
217.2811556893505,Kuala Lumpur,Kuala Lumpur,50150,1
212.3669256067957,Kuching,Sarawak,93200,1
76.975933198951,Kuala Lumpur,Kuala Lumpur,50400,1
0.0,Kuching,Sarawak,93400,1
473.08314446564935,Kuala Lumpur,Kuala Lumpur,52000,1
245.7478057775737,Kuala Lumpur,Kuala Lumpur,50100,1
338.04896339802326,Kuala Lumpur,Kuala Lumpur,51000,1
594.1581582267407,Johor Bahru,Johor,80000,0
639.2611925065598,Kuala Lumpur,Kuala Lumpur,50470,0
146.0023168099149,Petaling Jaya,Selangor,46200,1
606.5613745987719,Johor Bahru,Johor,81100,0
1267.2715581684524,Johor Bahru,Johor,80400,0
764.6763072828312,Kuala Lumpur,Kuala Lumpur,55100,0
1175.7453823911617,Klang,Selangor,53100,0
1271.4080951277,Petaling Jaya,Selangor,46000,0
1277.0587127660872,Kuala Lumpur,Kuala Lumpur,56100,0
152.6247166507392,Kuching,Sarawak,93100,1
1406.5646746347147,Johor Bahru,Johor,81200,0
1566.8650499786274,Petaling Jaya,Selangor,46000,0
942.650138749408,Johor Bahru,Johor,81200,0
1272.852923823114,Klang,Selangor,40772,0
294.94640413742405,Kuala Lumpur,Kuala Lumpur,54000,1
735.0207873710056,Kuala Lumpur,Kuala Lumpur,55100,0
180.5508109794376,Kuala Lumpur,Kuala Lumpur,50480,1
1286.1941835258026,Kuala Lumpur,Kuala Lumpur,55200,0
710.9849515535984,Ipoh,Perak,31400,0
402.5297072653913,Petaling Jaya,Selangor,47301,1
1230.7920856114454,Johor Bahru,Johor,80400,0
95.76179893065388,Cheras,Kuala Lumpur,56100,1
356.26791671903413,Kuantan,Pahang,25000,1
1679.4132569542464,Kuala Lumpur,Kuala Lumpur,56100,0
245.7478057775737,Kuala Lumpur,Kuala Lumpur,50100,1
486.0048405079849,Petaling Jaya,Selangor,46100,1
0.0,Kajang,Selangor,43000,1
586.7080585313931,Johor Bahru,Johor,80000,0
2523.821150950204,Petaling Jaya,Selangor,47300,0
2395.031401559701,Ipoh,Perak,30000,0
783.4687246646863,Jalan Pauh Indah,Penang,13500,0
1319.2871092413338,Kota Tinggi,Johor,81960,0
489.02594466653954,Klang,Selangor,41000,1
331.3123455282798,Kuala Lumpur,Kuala Lumpur,51200,1
520.7712440562105,Kota Kinabalu,Sabah,89500,0
1342.015999887041,Kuala Lumpur,Kuala Lumpur,59100,0
888.7079120891303,Johor Bahru,Johor,80400,0
372.38007416634616,Klang,Selangor,41400,1
528.7647100271383,Ipoh,Perak,31400,0
509.95764739442143,Seri Kembangan,Selangor,43300,0
0.0,Padang Lalang,Penang,14000,1
1343.0176012124189,Kuala Lumpur,Kuala Lumpur,53300,0
342.7861834808783,Bukit Mertajam,Penang,14000,1
2024.4419030647728,Ipoh,Perak,31400,0
1151.530849595727,Johor Bahru,Johor,81100,0
238.31361002581264,Johor Bahru,Johor,80150,1
4101.231627897108,Johor Bahru,Johor,81750,0
563.9804100254437,Seremban,Negeri Sembilan,70000,0
2287.5676304028248,Kota Bharu,Kelantan,15050,0
709.7379672993625,Johor Bahru,Johor,81100,0
526.5671839019901,Johor Bahru,Johor,81200,0
2271.8430498261982,Ipoh,Perak,31650,0
148.88639409409095,Alor Setar,Kedah,5400,1
1656.5779453363525,Kuala Lumpur,Kuala Lumpur,58200,0
543.2611447624547,Johor Bahru,Johor,81100,0
703.5915921453201,Seri Kembangan,Selangor,43300,0
2200.6227823814065,Ipoh,Perak,31650,0
1182.8809902291932,Shah Alam,Selangor,40000,0
2978.0472367275884,Subang Jaya,Selangor,47620,0
603.959668835672,Kluang,Johor,86000,0
1868.0507067386388,Ipoh,Perak,30010,0
1291.775390971621,Petaling Jaya,Selangor,47301,0
1580.210008789113,Kuala Lumpur,Kuala Lumpur,58200,0
2101.5209086646446,Kuala Lumpur,Kuala Lumpur,56000,0
366.7237662494566,Klang,Selangor,41100,1
976.1671826967214,Port Klang,Selangor,42000,0
212.05224716764224,Bukit Mertajam,Penang,14000,1
2002.7897354995305,Johor Bahru,Johor,81200,0
1073.9271392297023,Ipoh,Perak,31350,0
721.0487117023271,Melaka,Melaka,75300,0
256.83014834179096,Kuala Lumpur,Kuala Lumpur,51100,1
418.1937406654065,Kuala Lumpur,Kuala Lumpur,50518,1
2926.1276386488043,Subang Jaya,Selangor,47620,0
441.22068665070657,Kuching,Sarawak,93350,1
419.9661247113219,Klang,Selangor,41200,1
1635.5206419542938,Petaling Jaya,Selangor,46300,0
576.2520801880875,Johor Bahru,Johor,80400,0
198.0764685437857,Kuala Lumpur,Kuala Lumpur,50100,1
1811.3571903304544,Kuala Lumpur,Kuala Lumpur,56100,0
289.6989330952846,Kuala Lumpur,Kuala Lumpur,56000,1
914.1726417005264,Klang,Selangor,41300,0
207.11186698601296,Kuala Lumpur,Kuala Lumpur,55100,1
762.9759509650384,Ipoh,Perak,30020,0
587.3831688997113,Johor Bahru,Johor,81100,0
405.97537965832765,Subang Jaya,Selangor,47500,1
120.28652523726572,Petaling Jaya,Selangor,46200,1
732.956371370581,Kuala Lumpur,Kuala Lumpur,55100,0
1445.3567259053473,Ipoh,Perak,30200,0
303.36364295174377,Puchong,Selangor,47100,1
1947.476449379006,Puchong,Selangor,47100,0
212.3669256067957,Kuching,Sarawak,93200,1
1109.6640613421926,Johor Bahru,Johor,81200,0
1259.5293430870424,Ipoh,Perak,30020,0
237.1280104671045,Georgetown,Penang,10050,1
299.64351656314085,Jalan Selat,Penang,12000,1
1135.023236402687,Kuala Lumpur,Kuala Lumpur,53300,0
1230.7920856114454,Johor Bahru,Johor,80400,0
594.1581582267407,Johor Bahru,Johor,80000,0
429.51784535977714,Kuala Lumpur,Kuala Lumpur,50000,1
414.3377617529546,Shah Alam,Selangor,40000,1
429.2728453395478,Kajang,Selangor,43000,1
245.7478057775737,Kuala Lumpur,Kuala Lumpur,50100,1
339.9637754155882,Kuching,Sarawak,93300,1
1400.5860986741236,Klang,Selangor,42000,0
244.97442964239104,Shah Alam,Selangor,40470,1
923.4426254589732,Johor Bahru,Johor,80300,0
1667.1298020985914,Kuala Lumpur,Kuala Lumpur,56100,0
505.85039143961535,Kuala Lumpur,Kuala Lumpur,55200,0
660.2286474380281,Kuala Lumpur,Kuala Lumpur,55100,0
206.74334227057068,Bukit Mertajam,Penang,14000,1
418.1937406654065,Kuala Lumpur,Kuala Lumpur,50646,1
1534.1676690252973,Petaling Jaya,Selangor,46050,0
112.65082221539744,Kuala Lumpur,Kuala Lumpur,51000,1
1163.258707598288,Johor Bahru,Johor,81100,0
1858.318174126885,Kajang,Selangor,43000,0
262.86652721780973,Kuala Lumpur,Kuala Lumpur,55100,1
1449.774885552744,Klang,Selangor,22433,0
246.1778857651032,Kuala Lumpur,Kuala Lumpur,51200,1
552.9648299416691,Johor Bahru,Johor,81200,0
1095.1814774880438,Kuala Lumpur,Kuala Lumpur,52000,0
2281.363924080816,Subang Jaya,Selangor,47610,0
1039.1512037528116,Batu Caves,Selangor,68100,0
616.1709267885323,Klang,Selangor,42000,0
752.0985035217852,Ipoh,Perak,30100,0
1508.9880658888994,Kuala Lumpur,Kuala Lumpur,52100,0
2024.085238653496,Subang Jaya,Selangor,47500,0
261.9632001057625,Kuala Lumpur,Kuala Lumpur,57100,1
1625.5933115311718,Johor Bahru,Johor,81200,0
1366.1229968190555,Klang,Selangor,41200,0
1784.168778604862,Kuala Lumpur,Kuala Lumpur,53300,0
354.5736382599584,Kuala Lumpur,Kuala Lumpur,54000,1
1766.435291318462,Petaling Jaya,Selangor,47300,0
1272.852923823114,Klang,Selangor,40772,0
779.8392930805538,Kuala Lumpur,Kuala Lumpur,16940,0
310.1362346225469,Kuala Lumpur,Kuala Lumpur,55100,1
1273.8453186056142,Petaling Jaya,Selangor,46150,0
691.7355930412161,Taman Peringgit Jaya,Melaka,75400,0
1735.9951533833246,Petaling Jaya,Selangor,46300,0
362.2030719856931,Ipoh,Perak,30010,1
868.6328451717046,Johor Bahru,Johor,81100,0
1801.8711147413685,Petaling Jaya,Selangor,46300,0
469.9327498230274,Kuala Lumpur,Kuala Lumpur,51200,1
2603.14190354264,Johor Bahru,Johor,81100,0
449.4111685298536,Limbang,Sarawak,98700,1
1870.3413348064728,Ipoh,Perak,30250,0
0.0,Kuantan,Pahang,25000,1
1157.0081817342948,Ipoh,Perak,30300,0
1596.4099514572176,Ipoh,Perak,30300,0
248.32210637404583,Johor Bahru,Johor,81100,1
809.0152968402828,Kuala Lumpur,Kuala Lumpur,55000,0
710.9849515535984,Ipoh,Perak,31400,0
412.3855124879051,Kuala Lumpur,Kuala Lumpur,51200,1
954.2698717991284,Kuala Lumpur,Kuala Lumpur,50480,0
2135.335382895287,Johor Bahru,Johor,81100,0
1530.7410425636408,Kuala Lumpur,Kuala Lumpur,50490,0
557.1354083189798,Klang,Selangor,53100,0
232.07479256713992,Kuching,Sarawak,93250,1
983.5207395613136,Petaling Jaya,Selangor,46150,0
154.59653173516878,Kuala Lumpur,Kuala Lumpur,55100,1
544.9338463555501,Kuala Lumpur,Kuala Lumpur,51200,0
255.29250728482592,Perai,Penang,13700,1
716.6585760666336,Wangsa Maju,Kuala Lumpur,53300,0
1682.0377737799963,Petaling Jaya,Selangor,46000,0
779.1063670495237,Kuala Lumpur,Kuala Lumpur,53200,0
379.2079148787194,Johor Bahru,Johor,81100,1
1025.5664961783689,Kuala Lumpur,Kuala Lumpur,50470,0
1520.144092396916,Seremban,Negeri Sembilan,70450,0
488.43255170863625,Kuala Lumpur,Kuala Lumpur,50300,1
2527.093559711308,Shah Alam,Selangor,40000,0
1086.109974165865,Butterworth,Penang,12200,0
0.0,Kuching,Sarawak,93400,1
666.8317160073539,Klang,Selangor,42000,0
1157.0081817342948,Ipoh,Perak,30300,0
775.9857119457212,Petaling Jaya,Selangor,46300,0
292.7719378312854,Petaling Jaya,Selangor,47400,1
864.8633991655428,Seremban,Negeri Sembilan,70100,0
411.92697749302783,Kuching,Sarawak,93200,1
500.2032218763907,Johor Bahru,Johor,80000,0
3054.660682286288,Petaling Jaya,Selangor,47301,0
2506.2011701066426,Puchong,Selangor,47100,0
2603.14190354264,Johor Bahru,Johor,81100,0
858.2456430592781,Kuala Lumpur,Kuala Lumpur,56100,0
513.792178723312,Kuala Lumpur,Kuala Lumpur,51000,0
2256.6676000460616,Johor Bahru,Johor,81300,0
1423.9848616207155,Kuala Lumpur,Kuala Lumpur,51200,0
942.650138749408,Johor Bahru,Johor,81200,0
440.0343489216392,Johor Bahru,Johor,80000,1
1493.657032089639,Ipoh,Perak,31400,0
659.9235910106893,Batu Caves,Selangor,18026,0
1363.6546187726672,Subang Jaya,Selangor,47630,0
379.2079148787194,Johor Bahru,Johor,81100,1
283.32596680307745,Kuala Lumpur,Kuala Lumpur,56000,1
126.13764229814872,Kuala Lumpur,Kuala Lumpur,50100,1
1267.2715581684524,Johor Bahru,Johor,80400,0
593.9947171583016,Kuala Lumpur,Kuala Lumpur,55100,0
1154.7149586771347,Shah Alam,Selangor,40460,0
384.5169208484643,Kuala Lumpur,Kuala Lumpur,50450,1
580.2334440378208,Kuching,Sarawak,93450,0
589.0245663977263,Ipoh,Perak,30000,0
1054.2088451452005,Petaling Jaya,Selangor,47301,0
1762.836171750431,Kuala Lumpur,Kuala Lumpur,53300,0
445.5934312406414,Ipoh,Perak,31400,1
53.34292337813133,Kuala Terengganu,Terengganu,20200,1
641.65241519972,Petaling Jaya,Selangor,47400,0
947.4678203270298,Klang,Selangor,41200,0
1775.691230541271,Petaling Jaya,Selangor,46150,0
1434.8039738028615,Kuala Lumpur,Kuala Lumpur,52100,0
451.2095744488619,Kuala Lumpur,Kuala Lumpur,50100,1
1914.7429174651456,Johor Bahru,Johor,81100,0
