Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  4 Uoa Jln Dungun Bukit Damansara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03254-8826', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",4 Uoa Jln Dungun Bukit Damansara,Kuala Lumpur,Wilayah Persekutuan,03254-8826,50490,+60,Malaysia,"4 Uoa Jln Dungun Bukit Damansara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 262 Jln Tun Sambanthan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032273-6293', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",A 262 Jln Tun Sambanthan,Kuala Lumpur,Wilayah Persekutuan,032273-6293,50470,+60,Malaysia,"A 262 Jln Tun Sambanthan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 1913, Taman Chendering,', 'City:   Kuala Terengganu', 'State/province/area:    Terengganu', 'Phone number  +60 (0)9 616-1150', 'Zip code  21080', 'Country calling code  +60', 'Country  Malaysia']","No. 1913, Taman Chendering,",Kuala Terengganu,Terengganu,+60 (0)9 616-1150,21080,+60,Malaysia,"No. 1913, Taman Chendering,, Kuala Terengganu, Terengganu"
"['Street:  Taman Tunku Jaafar Industrial Park, Sungai Gadut,', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  +60 (0)6 678-6740', 'Zip code  71450', 'Country calling code  +60', 'Country  Malaysia']","Taman Tunku Jaafar Industrial Park, Sungai Gadut,",Seremban,Negeri Sembilan,+60 (0)6 678-6740,71450,+60,Malaysia,"Taman Tunku Jaafar Industrial Park, Sungai Gadut,, Seremban, Negeri Sembilan"
"['Street:  22 JLN SERAMPANG TAMAN PELANGI', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07333-9935', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",22 JLN SERAMPANG TAMAN PELANGI,Johor Bahru,Johor,07333-9935,80400,+60,Malaysia,"22 JLN SERAMPANG TAMAN PELANGI, Johor Bahru, Johor"
"['Street:  Wisma Y S Tan Lrg Kepayang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033344-7362', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']",Wisma Y S Tan Lrg Kepayang,Klang,Selangor,033344-7362,41300,+60,Malaysia,"Wisma Y S Tan Lrg Kepayang, Klang, Selangor"
"['Street:  No. 63, Channel Road,', 'City:   Sibu', 'State/province/area:    Sarawak', 'Phone number  +60 (0)4 333-7837', 'Zip code  96000', 'Country calling code  +60', 'Country  Malaysia']","No. 63, Channel Road,",Sibu,Sarawak,+60 (0)4 333-7837,96000,+60,Malaysia,"No. 63, Channel Road,, Sibu, Sarawak"
"['Street:  51 Jalan Tiong Nam Off Jalan Raja Laut', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603 9195 7878', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",51 Jalan Tiong Nam Off Jalan Raja Laut,Kuala Lumpur,Wilayah Persekutuan,603 9195 7878,50350,+60,Malaysia,"51 Jalan Tiong Nam Off Jalan Raja Laut, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  71 Jln Raja Musa Mahadi Hillview Estate', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05313-3870', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",71 Jln Raja Musa Mahadi Hillview Estate,Ipoh,Perak,05313-3870,31350,+60,Malaysia,"71 Jln Raja Musa Mahadi Hillview Estate, Ipoh, Perak"
"['Street:  19 Lintang Merak', 'City:  Sungai Dua', 'State/province/area:    Penang', 'Phone number  994-6562999', 'Zip code  11700', 'Country calling code  +60', 'Country  Malaysia']",19 Lintang Merak,City:  Sungai Dua,Penang,994-6562999,11700,+60,Malaysia,"19 Lintang Merak, City:  Sungai Dua, Penang"
"['Street:  3Rd Floor Bangunan Lee Yan Lian Jln Tun Perak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032026-8625', 'Zip code  50050', 'Country calling code  +60', 'Country  Malaysia']",3Rd Floor Bangunan Lee Yan Lian Jln Tun Perak,Kuala Lumpur,Wilayah Persekutuan,032026-8625,50050,+60,Malaysia,"3Rd Floor Bangunan Lee Yan Lian Jln Tun Perak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 20 C Jln Lumut', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034042-4768', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",No. 20 C Jln Lumut,Kuala Lumpur,Wilayah Persekutuan,034042-4768,50400,+60,Malaysia,"No. 20 C Jln Lumut, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  40A Jalan Abiad Taman Tebrau Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  6073348876', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",40A Jalan Abiad Taman Tebrau Jaya,Johor Bahru,Johor,6073348876,80400,+60,Malaysia,"40A Jalan Abiad Taman Tebrau Jaya, Johor Bahru, Johor"
"['Street:  Lobby Hotel Syuen Jln Sultan Abdul Jalil', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05243-6731', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']",Lobby Hotel Syuen Jln Sultan Abdul Jalil,Ipoh,Perak,05243-6731,30300,+60,Malaysia,"Lobby Hotel Syuen Jln Sultan Abdul Jalil, Ipoh, Perak"
"['Street:  4 Subang Square Ct 04 11 Jln Ss 15/4G Ss15 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035631-7716', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",4 Subang Square Ct 04 11 Jln Ss 15/4G Ss15 Petaling Jaya,Petaling Jaya,Selangor,035631-7716,47500,+60,Malaysia,"4 Subang Square Ct 04 11 Jln Ss 15/4G Ss15 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  46', 'City:  Tingkat Kurau Dua', 'State/province/area:    Taman Chai Leng', 'Phone number  04-390-0150', 'Zip code  10700', 'Country calling code  +60', 'Country  Malaysia']",46,City:  Tingkat Kurau Dua,Taman Chai Leng,04-390-0150,10700,+60,Malaysia,"46, City:  Tingkat Kurau Dua, Taman Chai Leng"
"['Street:  No. 1 Jln P2/16 Bandar Teknologi Semenyih Semenyih', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  038723-1229', 'Zip code  43500', 'Country calling code  +60', 'Country  Malaysia']",No. 1 Jln P2/16 Bandar Teknologi Semenyih Semenyih,Kajang,Selangor,038723-1229,43500,+60,Malaysia,"No. 1 Jln P2/16 Bandar Teknologi Semenyih Semenyih, Kajang, Selangor"
"['Street:  28th Floor Wisma Goldhill Jalan Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20311735', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",28th Floor Wisma Goldhill Jalan Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,(603) 20311735,50200,+60,Malaysia,"28th Floor Wisma Goldhill Jalan Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 23 Lrg Cungah Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033167-0771', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",A 23 Lrg Cungah Pelabuhan Pelabuhan,Klang,Selangor,033167-0771,42000,+60,Malaysia,"A 23 Lrg Cungah Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  Lot 3 Persiaran Sultan Hishamuddin Kaw 20 Bandar Sultan Suleiman Port', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 31767959', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",Lot 3 Persiaran Sultan Hishamuddin Kaw 20 Bandar Sultan Suleiman Port,Klang,Selangor,(603) 31767959,42000,+60,Malaysia,"Lot 3 Persiaran Sultan Hishamuddin Kaw 20 Bandar Sultan Suleiman Port, Klang, Selangor"
"['Street:  9 Persiaran Pinggir Rapat 3 Taman Saikat', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5060656', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",9 Persiaran Pinggir Rapat 3 Taman Saikat,Ipoh,Perak,(605) 5060656,31350,+60,Malaysia,"9 Persiaran Pinggir Rapat 3 Taman Saikat, Ipoh, Perak"
"['Street:  25 Jln Batu Geliga 3 Taman Melewar', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036186-5637', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']",25 Jln Batu Geliga 3 Taman Melewar,Kuala Lumpur,Wilayah Persekutuan,036186-5637,68100,+60,Malaysia,"25 Jln Batu Geliga 3 Taman Melewar, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  6Th Floor Wisma Academy Jln 19/1 Seksyen 19', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037958-5969', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']",6Th Floor Wisma Academy Jln 19/1 Seksyen 19,Petaling Jaya,Selangor,037958-5969,46300,+60,Malaysia,"6Th Floor Wisma Academy Jln 19/1 Seksyen 19, Petaling Jaya, Selangor"
"['Street:  22 Menara Boustead Jln Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032141-1454', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",22 Menara Boustead Jln Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,032141-1454,50200,+60,Malaysia,"22 Menara Boustead Jln Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Blok A 110 Jln Pjs 3/55 Taman Sri Manja Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037783-1663', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",Blok A 110 Jln Pjs 3/55 Taman Sri Manja Petaling Jaya,Petaling Jaya,Selangor,037783-1663,46000,+60,Malaysia,"Blok A 110 Jln Pjs 3/55 Taman Sri Manja Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Dewan Serbaguna Jln Keramat Dalam Kampung Dato Keramat 5400', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034253-1832', 'Zip code  54000', 'Country calling code  +60', 'Country  Malaysia']",Dewan Serbaguna Jln Keramat Dalam Kampung Dato Keramat 5400,Kuala Lumpur,Wilayah Persekutuan,034253-1832,54000,+60,Malaysia,"Dewan Serbaguna Jln Keramat Dalam Kampung Dato Keramat 5400, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 119 Jln Bukit', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  278736-6527', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",No. 119 Jln Bukit,Kajang,Selangor,278736-6527,43000,+60,Malaysia,"No. 119 Jln Bukit, Kajang, Selangor"
"['Street:  32 Jln Mendaling', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  038736-3394', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",32 Jln Mendaling,Kajang,Selangor,038736-3394,43000,+60,Malaysia,"32 Jln Mendaling, Kajang, Selangor"
"['Street:  Shopping Complex Jln Ss16/1 Ss16 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035631-5347', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",Shopping Complex Jln Ss16/1 Ss16 Petaling Jaya,Petaling Jaya,Selangor,035631-5347,47500,+60,Malaysia,"Shopping Complex Jln Ss16/1 Ss16 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  20 LRG GOPENG KAW 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033341-9411', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",20 LRG GOPENG KAW 18,Klang,Selangor,033341-9411,41400,+60,Malaysia,"20 LRG GOPENG KAW 18, Klang, Selangor"
"['Street:  2 171 Jln Meru Batu 6 Taman Orkid Meru', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033392-3585', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",2 171 Jln Meru Batu 6 Taman Orkid Meru,Klang,Selangor,033392-3585,41050,+60,Malaysia,"2 171 Jln Meru Batu 6 Taman Orkid Meru, Klang, Selangor"
"['Street:  No. 151 Ground Floor Hui Sing Gdn Commercial Centre Jln Hui Sing Garden Taman Hui SingS', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08257-6479', 'Zip code  93350', 'Country calling code  +60', 'Country  Malaysia']",No. 151 Ground Floor Hui Sing Gdn Commercial Centre Jln Hui Sing Garden Taman Hui SingS,Kuching,Sarawak,08257-6479,93350,+60,Malaysia,"No. 151 Ground Floor Hui Sing Gdn Commercial Centre Jln Hui Sing Garden Taman Hui SingS, Kuching, Sarawak"
"['Street:  Pusat Dagangan Phileo Damansara 1 Unit 108 Block C No. 9 Jalan Ss 16/8 Off Jalan Damansara', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60376608781', 'Zip code  46350', 'Country calling code  +60', 'Country  Malaysia']",Pusat Dagangan Phileo Damansara 1 Unit 108 Block C No. 9 Jalan Ss 16/8 Off Jalan Damansara,Petaling Jaya,Selangor,60376608781,46350,+60,Malaysia,"Pusat Dagangan Phileo Damansara 1 Unit 108 Block C No. 9 Jalan Ss 16/8 Off Jalan Damansara, Petaling Jaya, Selangor"
"['Street:  No. 13 Jln Sci 1/11 Bandar Sunway', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05547-6895', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",No. 13 Jln Sci 1/11 Bandar Sunway,Ipoh,Perak,05547-6895,31400,+60,Malaysia,"No. 13 Jln Sci 1/11 Bandar Sunway, Ipoh, Perak"
"['Street:  No. 75 A Jln Jugra Off Lama Bt 3 1/4 Wilayah Persekutuan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  037982-5273', 'Zip code  58000', 'Country calling code  +60', 'Country  Malaysia']",No. 75 A Jln Jugra Off Lama Bt 3 1/4 Wilayah Persekutuan,Klang,Selangor,037982-5273,58000,+60,Malaysia,"No. 75 A Jln Jugra Off Lama Bt 3 1/4 Wilayah Persekutuan, Klang, Selangor"
"['Street:  Taman Sains 1, Kota Damansara Petaling Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  603-61572799', 'Zip code  47810', 'Country calling code  +60', 'Country  Malaysia']","Taman Sains 1, Kota Damansara Petaling Jaya,",Petaling Jaya,Selangor,603-61572799,47810,+60,Malaysia,"Taman Sains 1, Kota Damansara Petaling Jaya,, Petaling Jaya, Selangor"
"['Street:  Lot 68', 'City:  Sungai Maaw', 'State/province/area:    Sungai Bidut', 'Phone number  084-34-1173', 'Zip code  96000', 'Country calling code  +60', 'Country  Malaysia']",Lot 68,City:  Sungai Maaw,Sungai Bidut,084-34-1173,96000,+60,Malaysia,"Lot 68, City:  Sungai Maaw, Sungai Bidut"
"['Street:  5 Blok E Diamond Square Jln 3/50 Off Jln Gombak Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034025-2049', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",5 Blok E Diamond Square Jln 3/50 Off Jln Gombak Malay,Kuala Lumpur,Wilayah Persekutuan,034025-2049,53000,+60,Malaysia,"5 Blok E Diamond Square Jln 3/50 Off Jln Gombak Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  24 3rd Floor Jalan Simpang 3', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (608) 2244093', 'Zip code  93300', 'Country calling code  +60', 'Country  Malaysia']",24 3rd Floor Jalan Simpang 3,Kuching,Sarawak,(608) 2244093,93300,+60,Malaysia,"24 3rd Floor Jalan Simpang 3, Kuching, Sarawak"
"['Street:  60 PG Hartamas Shopping Centre Jalan Sri Hartamas 1 Sri Hartamas', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 62032755', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",60 PG Hartamas Shopping Centre Jalan Sri Hartamas 1 Sri Hartamas,Kuala Lumpur,Wilayah Persekutuan,(603) 62032755,50480,+60,Malaysia,"60 PG Hartamas Shopping Centre Jalan Sri Hartamas 1 Sri Hartamas, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  69F Bukit Lemon', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06761-5276', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",69F Bukit Lemon,Seremban,Negeri Sembilan,06761-5276,70200,+60,Malaysia,"69F Bukit Lemon, Seremban, Negeri Sembilan"
"['Street:  Wisma Tanah, Jalan Semarak,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2692-1543', 'Zip code  50574', 'Country calling code  +60', 'Country  Malaysia']","Wisma Tanah, Jalan Semarak,",Kuala Lumpur,Wilayah Persekutuan,03-2692-1543,50574,+60,Malaysia,"Wisma Tanah, Jalan Semarak,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 11 Lrg Tiara 1B Bandar Baru', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033341-8376', 'Zip code  41150', 'Country calling code  +60', 'Country  Malaysia']",1 11 Lrg Tiara 1B Bandar Baru,Klang,Selangor,033341-8376,41150,+60,Malaysia,"1 11 Lrg Tiara 1B Bandar Baru, Klang, Selangor"
"['Street:  No. 61 Jln 109E Taman Desa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037981-7269', 'Zip code  58100', 'Country calling code  +60', 'Country  Malaysia']",No. 61 Jln 109E Taman Desa,Kuala Lumpur,Wilayah Persekutuan,037981-7269,58100,+60,Malaysia,"No. 61 Jln 109E Taman Desa, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  31 Lun Tasek Timur 15 Taman Mewah', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05547-2127', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",31 Lun Tasek Timur 15 Taman Mewah,Ipoh,Perak,05547-2127,31400,+60,Malaysia,"31 Lun Tasek Timur 15 Taman Mewah, Ipoh, Perak"
"['Street:  93B Medan Bunus Off Jalan Masjid India', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032691-7538', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",93B Medan Bunus Off Jalan Masjid India,Kuala Lumpur,Wilayah Persekutuan,032691-7538,50100,+60,Malaysia,"93B Medan Bunus Off Jalan Masjid India, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 21 Jln Dedap 6 Taman Jaya Bahru', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  6073553331', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",No. 21 Jln Dedap 6 Taman Jaya Bahru,Johor Bahru,Johor,6073553331,81100,+60,Malaysia,"No. 21 Jln Dedap 6 Taman Jaya Bahru, Johor Bahru, Johor"
"['Street:  Bandar Kinrara Off 6 1/2 miles, Jalan Puchong,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-8075-8750', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']","Bandar Kinrara Off 6 1/2 miles, Jalan Puchong,",Kuala Lumpur,Wilayah Persekutuan,03-8075-8750,58200,+60,Malaysia,"Bandar Kinrara Off 6 1/2 miles, Jalan Puchong,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 142 8Th Floor Wisma Sl Dredging Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  182161-6218', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",No. 142 8Th Floor Wisma Sl Dredging Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,182161-6218,50450,+60,Malaysia,"No. 142 8Th Floor Wisma Sl Dredging Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1B 45 Jln Pandan 3/9 Taman Pandan Jaya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039282-8535', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",1B 45 Jln Pandan 3/9 Taman Pandan Jaya,Kuala Lumpur,Wilayah Persekutuan,039282-8535,55100,+60,Malaysia,"1B 45 Jln Pandan 3/9 Taman Pandan Jaya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 37 Jln Manis 3 Taman Segar', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039130-8990', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",1 37 Jln Manis 3 Taman Segar,Kuala Lumpur,Wilayah Persekutuan,039130-8990,56100,+60,Malaysia,"1 37 Jln Manis 3 Taman Segar, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Bangunan Krematoriam Jln 51A/229 Kampung Baiduri', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037877-5517', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",Bangunan Krematoriam Jln 51A/229 Kampung Baiduri,Petaling Jaya,Selangor,037877-5517,46100,+60,Malaysia,"Bangunan Krematoriam Jln 51A/229 Kampung Baiduri, Petaling Jaya, Selangor"
"['Street:  Federal Hotel No. 35 Ground Floor Jalan Bukit Bintang Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032148-9188', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",Federal Hotel No. 35 Ground Floor Jalan Bukit Bintang Malay,Kuala Lumpur,Wilayah Persekutuan,032148-9188,55100,+60,Malaysia,"Federal Hotel No. 35 Ground Floor Jalan Bukit Bintang Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan PJS 11/15, Bandar Sunway,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-74921085', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']","Jalan PJS 11/15, Bandar Sunway,",Petaling Jaya,Selangor,03-74921085,46150,+60,Malaysia,"Jalan PJS 11/15, Bandar Sunway,, Petaling Jaya, Selangor"
"['Street:  3 Blok 154 Kompleks Maluri 154 3 6 Jln Jejaka Taman Maluri', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039200-9155', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",3 Blok 154 Kompleks Maluri 154 3 6 Jln Jejaka Taman Maluri,Kuala Lumpur,Wilayah Persekutuan,039200-9155,55100,+60,Malaysia,"3 Blok 154 Kompleks Maluri 154 3 6 Jln Jejaka Taman Maluri, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  120 JLN KERIS TAMAN SRI TEBRAU', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-9377', 'Zip code  80050', 'Country calling code  +60', 'Country  Malaysia']",120 JLN KERIS TAMAN SRI TEBRAU,Johor Bahru,Johor,07331-9377,80050,+60,Malaysia,"120 JLN KERIS TAMAN SRI TEBRAU, Johor Bahru, Johor"
"['Street:  16 Uoa Centre Office Block Jln Pinang Kuala Lumpur', 'City:   Wilayah Persekutuan', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60323227632', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",16 Uoa Centre Office Block Jln Pinang Kuala Lumpur,Wilayah Persekutuan,Wilayah Persekutuan,60323227632,50450,+60,Malaysia,"16 Uoa Centre Office Block Jln Pinang Kuala Lumpur, Wilayah Persekutuan, Wilayah Persekutuan"
"['Street:  Jalan Ilmu, Off Jalan Universiti,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-7957-6279', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ilmu, Off Jalan Universiti,",Kuala Lumpur,Wilayah Persekutuan,03-7957-6279,59100,+60,Malaysia,"Jalan Ilmu, Off Jalan Universiti,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 4 Jln Kemuja', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032283-6267', 'Zip code  59000', 'Country calling code  +60', 'Country  Malaysia']",A 4 Jln Kemuja,Kuala Lumpur,Wilayah Persekutuan,032283-6267,59000,+60,Malaysia,"A 4 Jln Kemuja, Kuala Lumpur, Wilayah Persekutuan"
"[""Street:  Jalan 1/70C, Mont' Kiara,"", 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-6204-5617', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']","Jalan 1/70C, Mont' Kiara,",Kuala Lumpur,Wilayah Persekutuan,03-6204-5617,50480,+60,Malaysia,"Jalan 1/70C, Mont' Kiara,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  C 136 JLN GOPENG', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05312-0690', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",C 136 JLN GOPENG,Ipoh,Perak,05312-0690,31350,+60,Malaysia,"C 136 JLN GOPENG, Ipoh, Perak"
"['Street:  34, Jalan USJ 11/2G, UEP', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  03-56369110 / 012-3704884 (Jenn40', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","34, Jalan USJ 11/2G, UEP",Subang Jaya,Selangor,03-56369110 / 012-3704884 (Jenn40,47620,+60,Malaysia,"34, Jalan USJ 11/2G, UEP, Subang Jaya, Selangor"
"['Street:  No. 196 1St Floor Cinmuk Commercial Centre Jln Penrissen Batu 7Sarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08261-4788', 'Zip code  93250', 'Country calling code  +60', 'Country  Malaysia']",No. 196 1St Floor Cinmuk Commercial Centre Jln Penrissen Batu 7Sarawak,Kuching,Sarawak,08261-4788,93250,+60,Malaysia,"No. 196 1St Floor Cinmuk Commercial Centre Jln Penrissen Batu 7Sarawak, Kuching, Sarawak"
"['Street:  9 Jln Pjs 10/24 Taman Sri Subang Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035636-9323', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",9 Jln Pjs 10/24 Taman Sri Subang Petaling Jaya,Petaling Jaya,Selangor,035636-9323,46000,+60,Malaysia,"9 Jln Pjs 10/24 Taman Sri Subang Petaling Jaya, Petaling Jaya, Selangor"
"[""Street:  Suite 4.08 4th Floor Kenanga Int'l Building Jalan Sultan Ismail"", 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21646161', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",Suite 4.08 4th Floor Kenanga Int'l Building Jalan Sultan Ismail,Kuala Lumpur,Wilayah Persekutuan,(603) 21646161,50250,+60,Malaysia,"Suite 4.08 4th Floor Kenanga Int'l Building Jalan Sultan Ismail, Kuala Lumpur, Wilayah Persekutuan"
