Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  No. 19A-1', 'City:  Lebuh Batu Lancang', 'State/province/area:    Seberang Prai', 'Phone number  04-657-5478', 'Zip code  11600', 'Country calling code  +60', 'Country  Malaysia']",No. 19A-1,City:  Lebuh Batu Lancang,Seberang Prai,04-657-5478,11600,+60,Malaysia,"No. 19A-1, City:  Lebuh Batu Lancang, Seberang Prai"
"['Street:  B 1 Lrg Rahim Kajai 13 Taman Tun Dr Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037748-2848', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",B 1 Lrg Rahim Kajai 13 Taman Tun Dr Ismail,Kuala Lumpur,Wilayah Persekutuan,037748-2848,60000,+60,Malaysia,"B 1 Lrg Rahim Kajai 13 Taman Tun Dr Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  21-22', 'City:  Beef Stall', 'State/province/area:    Pasar Chowrasta', 'Phone number  04-263-1652', 'Zip code  10000', 'Country calling code  +60', 'Country  Malaysia']",21-22,City:  Beef Stall,Pasar Chowrasta,04-263-1652,10000,+60,Malaysia,"21-22, City:  Beef Stall, Pasar Chowrasta"
"['Street:  Lot 4 Persiaran Perusahaan, Seksyen 23,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 2162-0085', 'Zip code  40000', 'Country calling code  +60', 'Country  Malaysia']","Lot 4 Persiaran Perusahaan, Seksyen 23,",Shah Alam,Selangor,+60 (0)3 2162-0085,40000,+60,Malaysia,"Lot 4 Persiaran Perusahaan, Seksyen 23,, Shah Alam, Selangor"
"['Street:  Wisma Kementah Jln Padang Tembak Mindef', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-5222', 'Zip code  54100', 'Country calling code  +60', 'Country  Malaysia']",Wisma Kementah Jln Padang Tembak Mindef,Kuala Lumpur,Wilayah Persekutuan,032693-5222,54100,+60,Malaysia,"Wisma Kementah Jln Padang Tembak Mindef, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  308-B 2Nd Floor Melawati Square Jln Negara Taman Melawati Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034106-6597', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",308-B 2Nd Floor Melawati Square Jln Negara Taman Melawati Hulu,Klang,Selangor,034106-6597,53100,+60,Malaysia,"308-B 2Nd Floor Melawati Square Jln Negara Taman Melawati Hulu, Klang, Selangor"
"['Street:  Ground Floor Wisma Anggerik Jln 3/154 Taman Bukit Anggerik', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039101-8376', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",Ground Floor Wisma Anggerik Jln 3/154 Taman Bukit Anggerik,Kuala Lumpur,Wilayah Persekutuan,039101-8376,56000,+60,Malaysia,"Ground Floor Wisma Anggerik Jln 3/154 Taman Bukit Anggerik, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  8 Jln Ss15/4C Ss15 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035634-9752', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",8 Jln Ss15/4C Ss15 Petaling Jaya,Petaling Jaya,Selangor,035634-9752,47500,+60,Malaysia,"8 Jln Ss15/4C Ss15 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  36 Jln Yong Shook Lin Seksyen 52 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037957-9517', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",36 Jln Yong Shook Lin Seksyen 52 Petaling Jaya,Petaling Jaya,Selangor,037957-9517,46200,+60,Malaysia,"36 Jln Yong Shook Lin Seksyen 52 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  4 Sungai Mas Plaza Jln Batu 5 Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  036251-6031', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",4 Sungai Mas Plaza Jln Batu 5 Wilayah Persekutuan,Ipoh,Perak,036251-6031,51200,+60,Malaysia,"4 Sungai Mas Plaza Jln Batu 5 Wilayah Persekutuan, Ipoh, Perak"
"['Street:  11 2 Jln Usj 9/5N Taman Seafield Jaya Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  038024-1226', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']",11 2 Jln Usj 9/5N Taman Seafield Jaya Petaling Jaya,Petaling Jaya,Selangor,038024-1226,47620,+60,Malaysia,"11 2 Jln Usj 9/5N Taman Seafield Jaya Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Jalan Sulam, Taman Sentosa,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  6073337273', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sulam, Taman Sentosa,",Johor Bahru,Johor,6073337273,80150,+60,Malaysia,"Jalan Sulam, Taman Sentosa,, Johor Bahru, Johor"
"['Street:  E33 Taman Kok Doh', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036257-6279', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",E33 Taman Kok Doh,Kuala Lumpur,Wilayah Persekutuan,036257-6279,51200,+60,Malaysia,"E33 Taman Kok Doh, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Jalan Anggerik 25 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3517582', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",2 Jalan Anggerik 25 Taman Jaya,Johor Bahru,Johor,(607) 3517582,81100,+60,Malaysia,"2 Jalan Anggerik 25 Taman Jaya, Johor Bahru, Johor"
"['Street:  PTD & 37434, Off Jalan Perindustrian Senai 3, Kawasan Perindustrian Senai Fasa 2', 'City:   Senai', 'State/province/area:    Johor', 'Phone number  07-599 5555', 'Zip code  37433', 'Country calling code  +60', 'Country  Malaysia']","PTD & 37434, Off Jalan Perindustrian Senai 3, Kawasan Perindustrian Senai Fasa 2",Senai,Johor,07-599 5555,37433,+60,Malaysia,"PTD & 37434, Off Jalan Perindustrian Senai 3, Kawasan Perindustrian Senai Fasa 2, Senai, Johor"
"['Street:  61 Jln Beringin Taman Melodies', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07333-4212', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",61 Jln Beringin Taman Melodies,Johor Bahru,Johor,07333-4212,80250,+60,Malaysia,"61 Jln Beringin Taman Melodies, Johor Bahru, Johor"
"['Street:  No. 10 Ground Floor Mdn Setia 2 Bukit Damansara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032096-1734', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",No. 10 Ground Floor Mdn Setia 2 Bukit Damansara,Kuala Lumpur,Wilayah Persekutuan,032096-1734,50490,+60,Malaysia,"No. 10 Ground Floor Mdn Setia 2 Bukit Damansara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 12 Lrg Angsa Kaw 17 Taman Berkerley', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033344-5866', 'Zip code  41150', 'Country calling code  +60', 'Country  Malaysia']",A 12 Lrg Angsa Kaw 17 Taman Berkerley,Klang,Selangor,033344-5866,41150,+60,Malaysia,"A 12 Lrg Angsa Kaw 17 Taman Berkerley, Klang, Selangor"
"['Street:  8 5 Jln Pju 8/5G Bandar Damansara Perdana Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037722-1283', 'Zip code  47820', 'Country calling code  +60', 'Country  Malaysia']",8 5 Jln Pju 8/5G Bandar Damansara Perdana Petaling Jaya,Petaling Jaya,Selangor,037722-1283,47820,+60,Malaysia,"8 5 Jln Pju 8/5G Bandar Damansara Perdana Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Lot 3A, Jalan Berangan, Port', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +603-31689261/ 31689782/ 31680620', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']","Lot 3A, Jalan Berangan, Port",Klang,Selangor,+603-31689261/ 31689782/ 31680620,42000,+60,Malaysia,"Lot 3A, Jalan Berangan, Port, Klang, Selangor"
"['Street:  218 Jln Kapar Kaw 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033343-1241', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",218 Jln Kapar Kaw 18,Klang,Selangor,033343-1241,41400,+60,Malaysia,"218 Jln Kapar Kaw 18, Klang, Selangor"
"['Street:  31A Jln Sri Sarawak 17 Kaw 2 Taman Sri Andalas', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033324-0489', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",31A Jln Sri Sarawak 17 Kaw 2 Taman Sri Andalas,Klang,Selangor,033324-0489,41200,+60,Malaysia,"31A Jln Sri Sarawak 17 Kaw 2 Taman Sri Andalas, Klang, Selangor"
"['Street:  No. 95 & 97, Jalan Tengku Kelana,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-3371-1387', 'Zip code  41000', 'Country calling code  +60', 'Country  Malaysia']","No. 95 & 97, Jalan Tengku Kelana,",Klang,Selangor,03-3371-1387,41000,+60,Malaysia,"No. 95 & 97, Jalan Tengku Kelana,, Klang, Selangor"
"['Street:  Kwantong Baru, Sungai Chua,', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8737-2615', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']","Kwantong Baru, Sungai Chua,",Kajang,Selangor,+60 (0)3 8737-2615,43000,+60,Malaysia,"Kwantong Baru, Sungai Chua,, Kajang, Selangor"
"['Street:  Jalan Dagang Sb 4/2, Taman Sungai Besi Indah,', 'City:   Seri Kembangan', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 4256-5742', 'Zip code  43300', 'Country calling code  +60', 'Country  Malaysia']","Jalan Dagang Sb 4/2, Taman Sungai Besi Indah,",Seri Kembangan,Selangor,+60 (0)3 4256-5742,43300,+60,Malaysia,"Jalan Dagang Sb 4/2, Taman Sungai Besi Indah,, Seri Kembangan, Selangor"
"['Street:  2 Jln 3/133 Taman Sri Sentosa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037781-0296', 'Zip code  58000', 'Country calling code  +60', 'Country  Malaysia']",2 Jln 3/133 Taman Sri Sentosa,Kuala Lumpur,Wilayah Persekutuan,037781-0296,58000,+60,Malaysia,"2 Jln 3/133 Taman Sri Sentosa, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No 142-146, Jalan Tuanku Abdul Rahman,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03 2692 6586', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']","No 142-146, Jalan Tuanku Abdul Rahman,",Kuala Lumpur,Wilayah Persekutuan,03 2692 6586,50100,+60,Malaysia,"No 142-146, Jalan Tuanku Abdul Rahman,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 897 2Nd Floor Tabuan Jaya Commercial Centre Jalan Wan AlwiSarawak Ma', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  78236-1078', 'Zip code  93350', 'Country calling code  +60', 'Country  Malaysia']",No. 897 2Nd Floor Tabuan Jaya Commercial Centre Jalan Wan AlwiSarawak Ma,Kuching,Sarawak,78236-1078,93350,+60,Malaysia,"No. 897 2Nd Floor Tabuan Jaya Commercial Centre Jalan Wan AlwiSarawak Ma, Kuching, Sarawak"
"['Street:  12 B Jalan Lapangan Terbang Medan Gopeng', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5138815', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",12 B Jalan Lapangan Terbang Medan Gopeng,Ipoh,Perak,(605) 5138815,31350,+60,Malaysia,"12 B Jalan Lapangan Terbang Medan Gopeng, Ipoh, Perak"
"['Street:  No. 2059 Jalan Cattleya 2 Mcld Piasau', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  6085655022', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']",No. 2059 Jalan Cattleya 2 Mcld Piasau,Miri,Sarawak,6085655022,98000,+60,Malaysia,"No. 2059 Jalan Cattleya 2 Mcld Piasau, Miri, Sarawak"
"['Street:  Kampung Cacar Baru, Jalan Besar Paka,', 'City:   Paka', 'State/province/area:    Terengganu', 'Phone number  609 8276457', 'Zip code  23100', 'Country calling code  +60', 'Country  Malaysia']","Kampung Cacar Baru, Jalan Besar Paka,",Paka,Terengganu,609 8276457,23100,+60,Malaysia,"Kampung Cacar Baru, Jalan Besar Paka,, Paka, Terengganu"
"['Street:  G 8 Jln Kong Sang', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-0246', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",G 8 Jln Kong Sang,Seremban,Negeri Sembilan,06762-0246,70000,+60,Malaysia,"G 8 Jln Kong Sang, Seremban, Negeri Sembilan"
"['Street:  Wisma Ho Wah Genting 35 Jalan Maharajalela', 'City:  Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21425142', 'Zip code  50150', 'Country calling code  +60', 'Country  Malaysia']",Wisma Ho Wah Genting 35 Jalan Maharajalela,City:  Kuala Lumpur,Wilayah Persekutuan,(603) 21425142,50150,+60,Malaysia,"Wisma Ho Wah Genting 35 Jalan Maharajalela, City:  Kuala Lumpur, Wilayah Persekutuan"
"['Street:  52 Jalan Besar Nilai', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06799-1273', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",52 Jalan Besar Nilai,Seremban,Negeri Sembilan,06799-1273,70000,+60,Malaysia,"52 Jalan Besar Nilai, Seremban, Negeri Sembilan"
"['Street:  Lot 93 & 94', 'City:  Bandar Satu', 'State/province/area:    Jalan Tengkera', 'Phone number  06-283-9161', 'Zip code  75200', 'Country calling code  +60', 'Country  Malaysia']",Lot 93 & 94,City:  Bandar Satu,Jalan Tengkera,06-283-9161,75200,+60,Malaysia,"Lot 93 & 94, City:  Bandar Satu, Jalan Tengkera"
"['Street:  No. 109 Jln U Thant', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032145-3174', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",No. 109 Jln U Thant,Kuala Lumpur,Wilayah Persekutuan,032145-3174,55000,+60,Malaysia,"No. 109 Jln U Thant, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  42 Jalan Dedap 17 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3551146', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",42 Jalan Dedap 17 Taman Jaya,Johor Bahru,Johor,(607) 3551146,81100,+60,Malaysia,"42 Jalan Dedap 17 Taman Jaya, Johor Bahru, Johor"
"['Street:  Lot 3323 Jalan Merak Kampung Bukit Jeram', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (603) 31684682', 'Zip code  45800', 'Country calling code  +60', 'Country  Malaysia']",Lot 3323 Jalan Merak Kampung Bukit Jeram,Kuching,Sarawak,(603) 31684682,45800,+60,Malaysia,"Lot 3323 Jalan Merak Kampung Bukit Jeram, Kuching, Sarawak"
"['Street:  Jalan Bayu 2/2, Tampoi,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07-237-1873', 'Zip code  81209', 'Country calling code  +60', 'Country  Malaysia']","Jalan Bayu 2/2, Tampoi,",Johor Bahru,Johor,07-237-1873,81209,+60,Malaysia,"Jalan Bayu 2/2, Tampoi,, Johor Bahru, Johor"
"['Street:  2 Giant Supermarket Taman Permata Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034107-8188', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",2 Giant Supermarket Taman Permata Hulu,Klang,Selangor,034107-8188,53300,+60,Malaysia,"2 Giant Supermarket Taman Permata Hulu, Klang, Selangor"
"['Street:  Lg Blok E Komplek Sentosa Jln Sutera 3 Taman Sentosa', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-2748', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']",Lg Blok E Komplek Sentosa Jln Sutera 3 Taman Sentosa,Johor Bahru,Johor,07331-2748,80150,+60,Malaysia,"Lg Blok E Komplek Sentosa Jln Sutera 3 Taman Sentosa, Johor Bahru, Johor"
"['Street:  6 Lorong Datuk Sulaiman 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037728-9124', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",6 Lorong Datuk Sulaiman 1,Kuala Lumpur,Wilayah Persekutuan,037728-9124,60000,+60,Malaysia,"6 Lorong Datuk Sulaiman 1, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan 20/16A, Paramount Garden,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7875-5460', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']","Jalan 20/16A, Paramount Garden,",Petaling Jaya,Selangor,03-7875-5460,46300,+60,Malaysia,"Jalan 20/16A, Paramount Garden,, Petaling Jaya, Selangor"
"['Street:  level 33 suite 8 Menara Maxis Kuala Lumpur city centre, Jln Ampang,', 'City:   Kuala Lumpur', 'State/province/area:    Sarawak', 'Phone number  20789163', 'Zip code  50088', 'Country calling code  +60', 'Country  Malaysia']","level 33 suite 8 Menara Maxis Kuala Lumpur city centre, Jln Ampang,",Kuala Lumpur,Sarawak,20789163,50088,+60,Malaysia,"level 33 suite 8 Menara Maxis Kuala Lumpur city centre, Jln Ampang,, Kuala Lumpur, Sarawak"
"['Street:  36 Ltg Sungai 1', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033374-6981', 'Zip code  41100', 'Country calling code  +60', 'Country  Malaysia']",36 Ltg Sungai 1,Klang,Selangor,033374-6981,41100,+60,Malaysia,"36 Ltg Sungai 1, Klang, Selangor"
"['Street:  G 139 Jln Bunus', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032694-4388', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",G 139 Jln Bunus,Kuala Lumpur,Wilayah Persekutuan,032694-4388,50100,+60,Malaysia,"G 139 Jln Bunus, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Ground Floor Hospital Pakar Ampang Puteri Jln Mamanda 9 Taman Dato Ahmad Razali Ampang Selango', 'City:   Ampang', 'State/province/area:    Selangor', 'Phone number  60342702523', 'Zip code  68000', 'Country calling code  +60', 'Country  Malaysia']",Ground Floor Hospital Pakar Ampang Puteri Jln Mamanda 9 Taman Dato Ahmad Razali Ampang Selango,Ampang,Selangor,60342702523,68000,+60,Malaysia,"Ground Floor Hospital Pakar Ampang Puteri Jln Mamanda 9 Taman Dato Ahmad Razali Ampang Selango, Ampang, Selangor"
"['Street:  Lot Jalan 6/37A Spk Industrial Estate Taman Bukit Maluri Kepong 52100 5210', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036272-7817', 'Zip code  37635', 'Country calling code  +60', 'Country  Malaysia']",Lot Jalan 6/37A Spk Industrial Estate Taman Bukit Maluri Kepong 52100 5210,Kuala Lumpur,Wilayah Persekutuan,036272-7817,37635,+60,Malaysia,"Lot Jalan 6/37A Spk Industrial Estate Taman Bukit Maluri Kepong 52100 5210, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  50 Lorong Batu Nilam 1B Bandar Bukit Tinggi', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33248014', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",50 Lorong Batu Nilam 1B Bandar Bukit Tinggi,Klang,Selangor,(603) 33248014,41200,+60,Malaysia,"50 Lorong Batu Nilam 1B Bandar Bukit Tinggi, Klang, Selangor"
"['Street:  136 Jln Tasek Timur Taman Tasek Indra', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05548-9640', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",136 Jln Tasek Timur Taman Tasek Indra,Ipoh,Perak,05548-9640,31400,+60,Malaysia,"136 Jln Tasek Timur Taman Tasek Indra, Ipoh, Perak"
"['Street:  145 Jln Ss19/6 Ss19 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035633-0921', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",145 Jln Ss19/6 Ss19 Petaling Jaya,Petaling Jaya,Selangor,035633-0921,47500,+60,Malaysia,"145 Jln Ss19/6 Ss19 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  4 2 28E Jln Desa 1/1 Desa Aman Puri', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036273-6493', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",4 2 28E Jln Desa 1/1 Desa Aman Puri,Kuala Lumpur,Wilayah Persekutuan,036273-6493,52100,+60,Malaysia,"4 2 28E Jln Desa 1/1 Desa Aman Puri, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  6 Jln Intan Taman Setia', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036189-2789', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']",6 Jln Intan Taman Setia,Kuala Lumpur,Wilayah Persekutuan,036189-2789,68100,+60,Malaysia,"6 Jln Intan Taman Setia, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan SS 23/11, Taman SEA,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-8404-2784', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS 23/11, Taman SEA,",Petaling Jaya,Selangor,03-8404-2784,47400,+60,Malaysia,"Jalan SS 23/11, Taman SEA,, Petaling Jaya, Selangor"
"['Street:  106 Jln Sungai Keramat 3 Taman Utama Rantau Panjang Rantau Panjang Kelantan 421', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033291-4358', 'Zip code  42100', 'Country calling code  +60', 'Country  Malaysia']",106 Jln Sungai Keramat 3 Taman Utama Rantau Panjang Rantau Panjang Kelantan 421,Klang,Selangor,033291-4358,42100,+60,Malaysia,"106 Jln Sungai Keramat 3 Taman Utama Rantau Panjang Rantau Panjang Kelantan 421, Klang, Selangor"
"['Street:  268 G Jln Datuk Wee Kheng Chiang Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-1780', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",268 G Jln Datuk Wee Kheng Chiang Kuching,Kuching,Sarawak,08224-1780,93450,+60,Malaysia,"268 G Jln Datuk Wee Kheng Chiang Kuching, Kuching, Sarawak"
"['Street:  Lot & 26327', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  603-33726333/33710783', 'Zip code  26326', 'Country calling code  +60', 'Country  Malaysia']",Lot & 26327,Klang,Selangor,603-33726333/33710783,26326,+60,Malaysia,"Lot & 26327, Klang, Selangor"
"['Street:  30 Hala Tasek Timur 16 Anjung Bercham Elit', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5575868', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",30 Hala Tasek Timur 16 Anjung Bercham Elit,Ipoh,Perak,(605) 5575868,31400,+60,Malaysia,"30 Hala Tasek Timur 16 Anjung Bercham Elit, Ipoh, Perak"
"['Street:  193 A Jalan Sri Pelangi Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3321343', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",193 A Jalan Sri Pelangi Taman Pelangi,Johor Bahru,Johor,(607) 3321343,80400,+60,Malaysia,"193 A Jalan Sri Pelangi Taman Pelangi, Johor Bahru, Johor"
"['Street:  35 Jalan Teratai 2 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3515043', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",35 Jalan Teratai 2 Taman Jaya,Johor Bahru,Johor,(607) 3515043,81100,+60,Malaysia,"35 Jalan Teratai 2 Taman Jaya, Johor Bahru, Johor"
"['Street:  44-46 Jalan Petaling Utama 3 Taman Petaling Utama', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60377832147', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",44-46 Jalan Petaling Utama 3 Taman Petaling Utama,Petaling Jaya,Selangor,60377832147,46000,+60,Malaysia,"44-46 Jalan Petaling Utama 3 Taman Petaling Utama, Petaling Jaya, Selangor"
"['Street:  37-1 Jln 9/62A Bandar Menjalara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036272-6951', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']",37-1 Jln 9/62A Bandar Menjalara,Kuala Lumpur,Wilayah Persekutuan,036272-6951,52200,+60,Malaysia,"37-1 Jln 9/62A Bandar Menjalara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  26 Jln Sungai Besi Batu 7 1/2', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039058-5249', 'Zip code  57000', 'Country calling code  +60', 'Country  Malaysia']",26 Jln Sungai Besi Batu 7 1/2,Kuala Lumpur,Wilayah Persekutuan,039058-5249,57000,+60,Malaysia,"26 Jln Sungai Besi Batu 7 1/2, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4 Lorong SS13/6C Industrial Estate', 'City:  Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56333693', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",4 Lorong SS13/6C Industrial Estate,City:  Petaling Jaya,Selangor,(603) 56333693,47400,+60,Malaysia,"4 Lorong SS13/6C Industrial Estate, City:  Petaling Jaya, Selangor"
"['Street:  Ningbo, Zhejiang, China (Mainland) Zip: 6', 'City:   Swk', 'State/province/area:    Kuala Lumpur', 'Phone number  315176/Kuala Lumpur 58100/S59', 'Zip code  31517', 'Country calling code  +60', 'Country  Malaysia']","Ningbo, Zhejiang, China (Mainland) Zip: 6",Swk,Kuala Lumpur,315176/Kuala Lumpur 58100/S59,31517,+60,Malaysia,"Ningbo, Zhejiang, China (Mainland) Zip: 6, Swk, Kuala Lumpur"
"['Street:  22 Jalan Sri Hartamas 14 Sri Hartamas 14 Sri Hartamas Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036201-0182', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",22 Jalan Sri Hartamas 14 Sri Hartamas 14 Sri Hartamas Malay,Kuala Lumpur,Wilayah Persekutuan,036201-0182,50480,+60,Malaysia,"22 Jalan Sri Hartamas 14 Sri Hartamas 14 Sri Hartamas Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 1 Jln 109E Taman Desa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037981-4024', 'Zip code  58100', 'Country calling code  +60', 'Country  Malaysia']",No. 1 Jln 109E Taman Desa,Kuala Lumpur,Wilayah Persekutuan,037981-4024,58100,+60,Malaysia,"No. 1 Jln 109E Taman Desa, Kuala Lumpur, Wilayah Persekutuan"
