Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  236 Jln Bercham Taman Ria', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05549-6044', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",236 Jln Bercham Taman Ria,Ipoh,Perak,05549-6044,31400,+60,Malaysia,"236 Jln Bercham Taman Ria, Ipoh, Perak"
"['Street:  G 36 JLN PADUNGAN Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08225-7936', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",G 36 JLN PADUNGAN Kuching,Kuching,Sarawak,08225-7936,93100,+60,Malaysia,"G 36 JLN PADUNGAN Kuching, Kuching, Sarawak"
"['Street:  Bangunan Operasi Jalan PelabuhanSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08248-2117', 'Zip code  93710', 'Country calling code  +60', 'Country  Malaysia']",Bangunan Operasi Jalan PelabuhanSarawak,Kuching,Sarawak,08248-2117,93710,+60,Malaysia,"Bangunan Operasi Jalan PelabuhanSarawak, Kuching, Sarawak"
"['Street:  22 Jalan Tiara 2C Bandar Baru', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33438983', 'Zip code  41150', 'Country calling code  +60', 'Country  Malaysia']",22 Jalan Tiara 2C Bandar Baru,Klang,Selangor,(603) 33438983,41150,+60,Malaysia,"22 Jalan Tiara 2C Bandar Baru, Klang, Selangor"
"['Street:  20A 1St Floor Lrg Medan Tuanku 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-4046', 'Zip code  50300', 'Country calling code  +60', 'Country  Malaysia']",20A 1St Floor Lrg Medan Tuanku 1,Kuala Lumpur,Wilayah Persekutuan,032693-4046,50300,+60,Malaysia,"20A 1St Floor Lrg Medan Tuanku 1, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Persiaran Tengku Ampuan, Section 22,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5191-9880', 'Zip code  40300', 'Country calling code  +60', 'Country  Malaysia']","Persiaran Tengku Ampuan, Section 22,",Shah Alam,Selangor,+60 (0)3 5191-9880,40300,+60,Malaysia,"Persiaran Tengku Ampuan, Section 22,, Shah Alam, Selangor"
"['Street:  1 30 Jln Tun Sambanthan 3', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032273-3792', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",1 30 Jln Tun Sambanthan 3,Kuala Lumpur,Wilayah Persekutuan,032273-3792,50470,+60,Malaysia,"1 30 Jln Tun Sambanthan 3, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  116 2nd Floor Jalan Raja Laut', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 40445268', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",116 2nd Floor Jalan Raja Laut,Kuala Lumpur,Wilayah Persekutuan,(603) 40445268,50350,+60,Malaysia,"116 2nd Floor Jalan Raja Laut, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  901 Lorong 4 Kampung Bercham', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5263768', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",901 Lorong 4 Kampung Bercham,Ipoh,Perak,(605) 5263768,31400,+60,Malaysia,"901 Lorong 4 Kampung Bercham, Ipoh, Perak"
"['Street:  9 Jln Pjs 11/18 Taman Bandar Sunway Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60356362996', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",9 Jln Pjs 11/18 Taman Bandar Sunway Petaling Jaya,Petaling Jaya,Selangor,60356362996,46150,+60,Malaysia,"9 Jln Pjs 11/18 Taman Bandar Sunway Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  No. 320 Lrg Taman Melawati Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034108-6137', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",No. 320 Lrg Taman Melawati Hulu,Klang,Selangor,034108-6137,53100,+60,Malaysia,"No. 320 Lrg Taman Melawati Hulu, Klang, Selangor"
"['Street:  Suite 12A-5-1 Level 12A Menara Pan Global 8 Lorong P Ramlee', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20318878', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",Suite 12A-5-1 Level 12A Menara Pan Global 8 Lorong P Ramlee,Kuala Lumpur,Wilayah Persekutuan,(603) 20318878,50200,+60,Malaysia,"Suite 12A-5-1 Level 12A Menara Pan Global 8 Lorong P Ramlee, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  29-B Jalan Sultan Ismail', 'City:   Kuala Terengganu', 'State/province/area:    Terengganu', 'Phone number  6096221517', 'Zip code  21200', 'Country calling code  +60', 'Country  Malaysia']",29-B Jalan Sultan Ismail,Kuala Terengganu,Terengganu,6096221517,21200,+60,Malaysia,"29-B Jalan Sultan Ismail, Kuala Terengganu, Terengganu"
"['Street:  62/381 1 Taman Bukit Labu', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06763-6252', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",62/381 1 Taman Bukit Labu,Seremban,Negeri Sembilan,06763-6252,70200,+60,Malaysia,"62/381 1 Taman Bukit Labu, Seremban, Negeri Sembilan"
"['Street:  Komplek Perhentian Bas 3 Jln Batang Kali Batang Kali Batang Kali', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  036057-0462', 'Zip code  44300', 'Country calling code  +60', 'Country  Malaysia']",Komplek Perhentian Bas 3 Jln Batang Kali Batang Kali Batang Kali,Ipoh,Perak,036057-0462,44300,+60,Malaysia,"Komplek Perhentian Bas 3 Jln Batang Kali Batang Kali Batang Kali, Ipoh, Perak"
"['Street:  Batu 4, Kampung Jawa,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-5161-8418', 'Zip code  41000', 'Country calling code  +60', 'Country  Malaysia']","Batu 4, Kampung Jawa,",Klang,Selangor,03-5161-8418,41000,+60,Malaysia,"Batu 4, Kampung Jawa,, Klang, Selangor"
"['Street:  Plot 505 Tingkat Perusahaan 4A Prai Free Trade Zone Prai', 'City:   Penang', 'State/province/area:    Malaysia', 'Phone number  604-3901018', 'Zip code  13600', 'Country calling code  +60', 'Country  Malaysia']",Plot 505 Tingkat Perusahaan 4A Prai Free Trade Zone Prai,Penang,Malaysia,604-3901018,13600,+60,Malaysia,"Plot 505 Tingkat Perusahaan 4A Prai Free Trade Zone Prai, Penang, Malaysia"
"['Street:  3rd Floor Kenanga International Jalan Sultan Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21642165', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",3rd Floor Kenanga International Jalan Sultan Ismail,Kuala Lumpur,Wilayah Persekutuan,(603) 21642165,50250,+60,Malaysia,"3rd Floor Kenanga International Jalan Sultan Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 4 Persiaran Perusahaan, Seksyen 23,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 2162-0029', 'Zip code  40000', 'Country calling code  +60', 'Country  Malaysia']","Lot 4 Persiaran Perusahaan, Seksyen 23,",Shah Alam,Selangor,+60 (0)3 2162-0029,40000,+60,Malaysia,"Lot 4 Persiaran Perusahaan, Seksyen 23,, Shah Alam, Selangor"
"['Street:  Plaza Pelangi Jln Kuning Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07334-7074', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",Plaza Pelangi Jln Kuning Taman Pelangi,Johor Bahru,Johor,07334-7074,80400,+60,Malaysia,"Plaza Pelangi Jln Kuning Taman Pelangi, Johor Bahru, Johor"
"['Street:  Surau Nurul Falah Jln Sri Bahagia 2 Taman Sri Bahagia Malaysi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07232-6458', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",Surau Nurul Falah Jln Sri Bahagia 2 Taman Sri Bahagia Malaysi,Johor Bahru,Johor,07232-6458,81200,+60,Malaysia,"Surau Nurul Falah Jln Sri Bahagia 2 Taman Sri Bahagia Malaysi, Johor Bahru, Johor"
"['Street:  No. 2276, Kampung Baru,', 'City:   Sungai Buloh', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6133-6633', 'Zip code  47000', 'Country calling code  +60', 'Country  Malaysia']","No. 2276, Kampung Baru,",Sungai Buloh,Selangor,+60 (0)3 6133-6633,47000,+60,Malaysia,"No. 2276, Kampung Baru,, Sungai Buloh, Selangor"
"['Street:  24 3rd Floor Jalan Simpang 3', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (608) 2244047', 'Zip code  93300', 'Country calling code  +60', 'Country  Malaysia']",24 3rd Floor Jalan Simpang 3,Kuching,Sarawak,(608) 2244047,93300,+60,Malaysia,"24 3rd Floor Jalan Simpang 3, Kuching, Sarawak"
"['Street:  18 18A Persiaran Pulai Timur 8 Chandan Desa', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05357-5990', 'Zip code  31300', 'Country calling code  +60', 'Country  Malaysia']",18 18A Persiaran Pulai Timur 8 Chandan Desa,Ipoh,Perak,05357-5990,31300,+60,Malaysia,"18 18A Persiaran Pulai Timur 8 Chandan Desa, Ipoh, Perak"
"['Street:  119 Jln Besar Salak Selatan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037981-1289', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",119 Jln Besar Salak Selatan,Kuala Lumpur,Wilayah Persekutuan,037981-1289,57100,+60,Malaysia,"119 Jln Besar Salak Selatan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Suite 12A-5-1 Level 12A Menara Pan Global 8 Lorong P Ramlee', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20318882', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",Suite 12A-5-1 Level 12A Menara Pan Global 8 Lorong P Ramlee,Kuala Lumpur,Wilayah Persekutuan,(603) 20318882,50200,+60,Malaysia,"Suite 12A-5-1 Level 12A Menara Pan Global 8 Lorong P Ramlee, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 3 Blok I Sinsuran Complex P O Box', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  6088211193', 'Zip code  13702', 'Country calling code  +60', 'Country  Malaysia']",Lot 3 Blok I Sinsuran Complex P O Box,Kota Kinabalu,Sabah,6088211193,13702,+60,Malaysia,"Lot 3 Blok I Sinsuran Complex P O Box, Kota Kinabalu, Sabah"
"['Street:  Jalan Mohd Ngalim, Kluang Baru,', 'City:   Kluang', 'State/province/area:    Johor', 'Phone number  +60 (0)7 771-2374', 'Zip code  86000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Mohd Ngalim, Kluang Baru,",Kluang,Johor,+60 (0)7 771-2374,86000,+60,Malaysia,"Jalan Mohd Ngalim, Kluang Baru,, Kluang, Johor"
"['Street:  105 Jalan Dewasa Kampung Bakar Batu', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3358665', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']",105 Jalan Dewasa Kampung Bakar Batu,Johor Bahru,Johor,(607) 3358665,80150,+60,Malaysia,"105 Jalan Dewasa Kampung Bakar Batu, Johor Bahru, Johor"
"['Street:  1 32 Jln Ss15/4D Ss15 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035634-5968', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",1 32 Jln Ss15/4D Ss15 Petaling Jaya,Petaling Jaya,Selangor,035634-5968,47500,+60,Malaysia,"1 32 Jln Ss15/4D Ss15 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Jalan SS 21/58, Damansara Utama,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7727-3346', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS 21/58, Damansara Utama,",Petaling Jaya,Selangor,03-7727-3346,47400,+60,Malaysia,"Jalan SS 21/58, Damansara Utama,, Petaling Jaya, Selangor"
"['Street:  Jalan Sultan lsmail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-291-9999', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",Jalan Sultan lsmail,Kuala Lumpur,Wilayah Persekutuan,03-291-9999,50250,+60,Malaysia,"Jalan Sultan lsmail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 69 B Jln Kuning 2 Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07333-7370', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",No. 69 B Jln Kuning 2 Taman Pelangi,Johor Bahru,Johor,07333-7370,80400,+60,Malaysia,"No. 69 B Jln Kuning 2 Taman Pelangi, Johor Bahru, Johor"
"['Street:  A 8 Jln Pangkor', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034079-1079', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",A 8 Jln Pangkor,Kuala Lumpur,Wilayah Persekutuan,034079-1079,50400,+60,Malaysia,"A 8 Jln Pangkor, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  7 Wisma Genting Jln Sultan Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032161-8851', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",7 Wisma Genting Jln Sultan Ismail,Kuala Lumpur,Wilayah Persekutuan,032161-8851,50250,+60,Malaysia,"7 Wisma Genting Jln Sultan Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  167 Jln Simbang Taman Perling', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07238-4148', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",167 Jln Simbang Taman Perling,Johor Bahru,Johor,07238-4148,81200,+60,Malaysia,"167 Jln Simbang Taman Perling, Johor Bahru, Johor"
"['Street:  820 Jln Pantai Batu 2 Port Dickson', 'City:   Port Dickson', 'State/province/area:    Negeri Sembilan', 'Phone number  6066477672', 'Zip code  71000', 'Country calling code  +60', 'Country  Malaysia']",820 Jln Pantai Batu 2 Port Dickson,Port Dickson,Negeri Sembilan,6066477672,71000,+60,Malaysia,"820 Jln Pantai Batu 2 Port Dickson, Port Dickson, Negeri Sembilan"
"['Street:  B 28 Jln Chemor', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034045-6530', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",B 28 Jln Chemor,Kuala Lumpur,Wilayah Persekutuan,034045-6530,50400,+60,Malaysia,"B 28 Jln Chemor, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  64 JLN 1/12 SEKSYEN 1 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037783-7173', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",64 JLN 1/12 SEKSYEN 1 Petaling Jaya,Petaling Jaya,Selangor,037783-7173,46000,+60,Malaysia,"64 JLN 1/12 SEKSYEN 1 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  69 Jln Molek 3/10 Taman Molek', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07358-2385', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",69 Jln Molek 3/10 Taman Molek,Johor Bahru,Johor,07358-2385,81100,+60,Malaysia,"69 Jln Molek 3/10 Taman Molek, Johor Bahru, Johor"
"['Street:  37 Jln Laruh Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08242-7317', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",37 Jln Laruh Kuching,Kuching,Sarawak,08242-7317,93400,+60,Malaysia,"37 Jln Laruh Kuching, Kuching, Sarawak"
"['Street:  A 15 Jln Ss15/2A Ss15 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035637-0640', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",A 15 Jln Ss15/2A Ss15 Petaling Jaya,Petaling Jaya,Selangor,035637-0640,47500,+60,Malaysia,"A 15 Jln Ss15/2A Ss15 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  9 Jln Molek 2/3 Taman Molek', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07357-8953', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",9 Jln Molek 2/3 Taman Molek,Johor Bahru,Johor,07357-8953,81100,+60,Malaysia,"9 Jln Molek 2/3 Taman Molek, Johor Bahru, Johor"
"['Street:  Jalan Seruling 58, Taman Klang Jaya,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 3324-2895', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']","Jalan Seruling 58, Taman Klang Jaya,",Klang,Selangor,+60 (0)3 3324-2895,41200,+60,Malaysia,"Jalan Seruling 58, Taman Klang Jaya,, Klang, Selangor"
"['Street:  Section 2, Taman Perindustrian Kinrara,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8070-2791', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Section 2, Taman Perindustrian Kinrara,",Puchong,Selangor,+60 (0)3 8070-2791,47100,+60,Malaysia,"Section 2, Taman Perindustrian Kinrara,, Puchong, Selangor"
"['Street:  No. 22 1St Floor Jln 6/38D Taman Sri Sinar 52100', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036298-5698', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",No. 22 1St Floor Jln 6/38D Taman Sri Sinar 52100,Kuala Lumpur,Wilayah Persekutuan,036298-5698,51200,+60,Malaysia,"No. 22 1St Floor Jln 6/38D Taman Sri Sinar 52100, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Sulam, Taman Sentosa,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  6073337227', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sulam, Taman Sentosa,",Johor Bahru,Johor,6073337227,80150,+60,Malaysia,"Jalan Sulam, Taman Sentosa,, Johor Bahru, Johor"
"['Street:  277 Jln Perkasa 1 Taman Maluri', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039285-6611', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",277 Jln Perkasa 1 Taman Maluri,Kuala Lumpur,Wilayah Persekutuan,039285-6611,55100,+60,Malaysia,"277 Jln Perkasa 1 Taman Maluri, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  6 Jalan 7 Kampung Cheras Baru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 42938951', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",6 Jalan 7 Kampung Cheras Baru,Kuala Lumpur,Wilayah Persekutuan,(603) 42938951,56100,+60,Malaysia,"6 Jalan 7 Kampung Cheras Baru, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  9 Jln Ambong Kanan 1 Kepong Baru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036250-6998', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",9 Jln Ambong Kanan 1 Kepong Baru,Kuala Lumpur,Wilayah Persekutuan,036250-6998,52100,+60,Malaysia,"9 Jln Ambong Kanan 1 Kepong Baru, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Wisma Yakim Tower Block, Jalan Datuk Salleh Sulong,', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  +60 (0)3 2142-4356', 'Zip code  88820', 'Country calling code  +60', 'Country  Malaysia']","Wisma Yakim Tower Block, Jalan Datuk Salleh Sulong,",Kota Kinabalu,Sabah,+60 (0)3 2142-4356,88820,+60,Malaysia,"Wisma Yakim Tower Block, Jalan Datuk Salleh Sulong,, Kota Kinabalu, Sabah"
"['Street:  No. 5 11St Floor Tower C Uptown 5 Jln Ss21/39 Ss21', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037726-2858', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",No. 5 11St Floor Tower C Uptown 5 Jln Ss21/39 Ss21,Petaling Jaya,Selangor,037726-2858,47400,+60,Malaysia,"No. 5 11St Floor Tower C Uptown 5 Jln Ss21/39 Ss21, Petaling Jaya, Selangor"
"['Street:  5Th Floor Wisma Aetna Universal Ins Jln Seenivasagam', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05243-5735', 'Zip code  30000', 'Country calling code  +60', 'Country  Malaysia']",5Th Floor Wisma Aetna Universal Ins Jln Seenivasagam,Ipoh,Perak,05243-5735,30000,+60,Malaysia,"5Th Floor Wisma Aetna Universal Ins Jln Seenivasagam, Ipoh, Perak"
"['Street:  No. 166 1A 1St Floorjalan Loke Yew', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039221-0945', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",No. 166 1A 1St Floorjalan Loke Yew,Kuala Lumpur,Wilayah Persekutuan,039221-0945,55200,+60,Malaysia,"No. 166 1A 1St Floorjalan Loke Yew, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  28 Jalan Keembong 10 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3540641', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",28 Jalan Keembong 10 Taman Jaya,Johor Bahru,Johor,(607) 3540641,81100,+60,Malaysia,"28 Jalan Keembong 10 Taman Jaya, Johor Bahru, Johor"
"['Street:  221 G Jln Satok Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08225-1793', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",221 G Jln Satok Kuching,Kuching,Sarawak,08225-1793,93400,+60,Malaysia,"221 G Jln Satok Kuching, Kuching, Sarawak"
"['Street:  P. O. Box', 'City:   Lahad Datu', 'State/province/area:    Sabah', 'Phone number  6089881829', 'Zip code  60045', 'Country calling code  +60', 'Country  Malaysia']",P. O. Box,Lahad Datu,Sabah,6089881829,60045,+60,Malaysia,"P. O. Box, Lahad Datu, Sabah"
"['Street:  Suite 23.03 Level 23 City Square 108 Jalan Ah Fook', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07226-5138', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",Suite 23.03 Level 23 City Square 108 Jalan Ah Fook,Johor Bahru,Johor,07226-5138,80000,+60,Malaysia,"Suite 23.03 Level 23 City Square 108 Jalan Ah Fook, Johor Bahru, Johor"
"['Street:  42 Tingkat 3 Taman', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5452091', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",42 Tingkat 3 Taman,Ipoh,Perak,(605) 5452091,31400,+60,Malaysia,"42 Tingkat 3 Taman, Ipoh, Perak"
"['Street:  No. 1 Jalan 1/57B,Off Jalan Segambut Atas,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  62528825', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']","No. 1 Jalan 1/57B,Off Jalan Segambut Atas,",Kuala Lumpur,Wilayah Persekutuan,62528825,51200,+60,Malaysia,"No. 1 Jalan 1/57B,Off Jalan Segambut Atas,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Batu 5 1/2', 'City:  Jalan Tuaran', 'State/province/area:    Inanam', 'Phone number  088-43-5956', 'Zip code  88400', 'Country calling code  +60', 'Country  Malaysia']",Batu 5 1/2,City:  Jalan Tuaran,Inanam,088-43-5956,88400,+60,Malaysia,"Batu 5 1/2, City:  Jalan Tuaran, Inanam"
"['Street:  Ningbo, 1, P.R.C.', 'City:   Sbh', 'State/province/area:    Kota Kinabalu', 'Phone number  +86-574-88485555', 'Zip code  31511', 'Country calling code  +60', 'Country  Malaysia']","Ningbo, 1, P.R.C.",Sbh,Kota Kinabalu,+86-574-88485555,31511,+60,Malaysia,"Ningbo, 1, P.R.C., Sbh, Kota Kinabalu"
"['Street:  9 Blok 8 Jln 9/118B Desa Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039172-4985', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",9 Blok 8 Jln 9/118B Desa Tun Razak,Kuala Lumpur,Wilayah Persekutuan,039172-4985,56000,+60,Malaysia,"9 Blok 8 Jln 9/118B Desa Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 17 Jln Balai Polis', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  027027-2827', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']",No. 17 Jln Balai Polis,Kuala Lumpur,Wilayah Persekutuan,027027-2827,50000,+60,Malaysia,"No. 17 Jln Balai Polis, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 Jln Besar Tanjong Tanjong Negeri Sembilan Tanjong Negeri Sembilan Malay', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  06488-7130', 'Zip code  71500', 'Country calling code  +60', 'Country  Malaysia']",1 Jln Besar Tanjong Tanjong Negeri Sembilan Tanjong Negeri Sembilan Malay,Ipoh,Perak,06488-7130,71500,+60,Malaysia,"1 Jln Besar Tanjong Tanjong Negeri Sembilan Tanjong Negeri Sembilan Malay, Ipoh, Perak"
"['Street:  48 Jln Merlimau', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039221-4082', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",48 Jln Merlimau,Kuala Lumpur,Wilayah Persekutuan,039221-4082,55200,+60,Malaysia,"48 Jln Merlimau, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4Th Floor Wisma Indah Jln Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039284-3810', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",4Th Floor Wisma Indah Jln Tun Razak,Kuala Lumpur,Wilayah Persekutuan,039284-3810,50400,+60,Malaysia,"4Th Floor Wisma Indah Jln Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Ilmu, Off Jalan Universiti,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-7957-6262', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ilmu, Off Jalan Universiti,",Kuala Lumpur,Wilayah Persekutuan,03-7957-6262,59100,+60,Malaysia,"Jalan Ilmu, Off Jalan Universiti,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 3323 Jalan Merak Kampung Bukit Jeram', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (603) 31684635', 'Zip code  45800', 'Country calling code  +60', 'Country  Malaysia']",Lot 3323 Jalan Merak Kampung Bukit Jeram,Kuching,Sarawak,(603) 31684635,45800,+60,Malaysia,"Lot 3323 Jalan Merak Kampung Bukit Jeram, Kuching, Sarawak"
