Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  Jalan 7/149J Bandar Baru Sri Petaling', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  012-3746812', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",Jalan 7/149J Bandar Baru Sri Petaling,Kuala Lumpur,Wilayah Persekutuan,012-3746812,57100,+60,Malaysia,"Jalan 7/149J Bandar Baru Sri Petaling, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 76 Jln Harimau Tarum Taman Abad', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07335-0279', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",A 76 Jln Harimau Tarum Taman Abad,Johor Bahru,Johor,07335-0279,80250,+60,Malaysia,"A 76 Jln Harimau Tarum Taman Abad, Johor Bahru, Johor"
"['Street:  1A 27 Jln Perdana 6/6 Taman Pandan Perdana', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039200-4550', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",1A 27 Jln Perdana 6/6 Taman Pandan Perdana,Kuala Lumpur,Wilayah Persekutuan,039200-4550,55100,+60,Malaysia,"1A 27 Jln Perdana 6/6 Taman Pandan Perdana, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  43 Jalan Subang Permai 1 Desa Subang Permai Shah Alam', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  0380514476', 'Zip code  40000', 'Country calling code  +60', 'Country  Malaysia']",43 Jalan Subang Permai 1 Desa Subang Permai Shah Alam,Petaling Jaya,Selangor,0380514476,40000,+60,Malaysia,"43 Jalan Subang Permai 1 Desa Subang Permai Shah Alam, Petaling Jaya, Selangor"
"['Street:  No 31 Jalan Cheng Lock', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20788843', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']",No 31 Jalan Cheng Lock,Kuala Lumpur,Wilayah Persekutuan,(603) 20788843,50000,+60,Malaysia,"No 31 Jalan Cheng Lock, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 18A Lebuh Enggang Off Persiaran Sultan Ibrahim', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  60723448872', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",No. 18A Lebuh Enggang Off Persiaran Sultan Ibrahim,Klang,Selangor,60723448872,41050,+60,Malaysia,"No. 18A Lebuh Enggang Off Persiaran Sultan Ibrahim, Klang, Selangor"
"['Street:  37 & 37A-01 Jalan Badik 16 Taman Puteri Wangsa Ulu Tiram', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  6078673880', 'Zip code  81800', 'Country calling code  +60', 'Country  Malaysia']",37 & 37A-01 Jalan Badik 16 Taman Puteri Wangsa Ulu Tiram,Johor Bahru,Johor,6078673880,81800,+60,Malaysia,"37 & 37A-01 Jalan Badik 16 Taman Puteri Wangsa Ulu Tiram, Johor Bahru, Johor"
"['Street:  No. 184 1St Floor Ampang Park Shopping Centre Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032162-0093', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",No. 184 1St Floor Ampang Park Shopping Centre Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032162-0093,50450,+60,Malaysia,"No. 184 1St Floor Ampang Park Shopping Centre Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 16 Jln Sim Kim Sri Aman Sri Aman', 'City:   Sri Aman', 'State/province/area:    Sarawak', 'Phone number  608-3323096', 'Zip code  95000', 'Country calling code  +60', 'Country  Malaysia']",G 16 Jln Sim Kim Sri Aman Sri Aman,Sri Aman,Sarawak,608-3323096,95000,+60,Malaysia,"G 16 Jln Sim Kim Sri Aman Sri Aman, Sri Aman, Sarawak"
"['Street:  Jalan Puteri 7/10, Bandar Puteri Puchong,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7983-8910', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Puteri 7/10, Bandar Puteri Puchong,",Puchong,Selangor,+60 (0)3 7983-8910,47100,+60,Malaysia,"Jalan Puteri 7/10, Bandar Puteri Puchong,, Puchong, Selangor"
"['Street:  35 MDN Putra 1 Bandar Baru Putra', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5336335', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",35 MDN Putra 1 Bandar Baru Putra,Ipoh,Perak,(605) 5336335,31400,+60,Malaysia,"35 MDN Putra 1 Bandar Baru Putra, Ipoh, Perak"
"['Street:  18-3A A Jln 3/64A Off Jalan Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  034041-0430', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",18-3A A Jln 3/64A Off Jalan Wilayah Persekutuan,Ipoh,Perak,034041-0430,50350,+60,Malaysia,"18-3A A Jln 3/64A Off Jalan Wilayah Persekutuan, Ipoh, Perak"
"['Street:  15 Selasar Rokam 38 Taman Jaya', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 3130747', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",15 Selasar Rokam 38 Taman Jaya,Ipoh,Perak,(605) 3130747,31350,+60,Malaysia,"15 Selasar Rokam 38 Taman Jaya, Ipoh, Perak"
"['Street:  1 Institut Jantung Negara Jln Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032627-5827', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",1 Institut Jantung Negara Jln Tun Razak,Kuala Lumpur,Wilayah Persekutuan,032627-5827,50400,+60,Malaysia,"1 Institut Jantung Negara Jln Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 25 B Jln Glasiar Taman Tasik', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07234-8028', 'Zip code  80200', 'Country calling code  +60', 'Country  Malaysia']",No. 25 B Jln Glasiar Taman Tasik,Johor Bahru,Johor,07234-8028,80200,+60,Malaysia,"No. 25 B Jln Glasiar Taman Tasik, Johor Bahru, Johor"
"['Street:  Lot 305, 3Rd. Kom. Karamunsing,', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  +60 (0)3 7955-1146', 'Zip code  88000', 'Country calling code  +60', 'Country  Malaysia']","Lot 305, 3Rd. Kom. Karamunsing,",Kota Kinabalu,Sabah,+60 (0)3 7955-1146,88000,+60,Malaysia,"Lot 305, 3Rd. Kom. Karamunsing,, Kota Kinabalu, Sabah"
"['Street:  1 Lorong Mata Air 3 Taman Genting Kelang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 40252724', 'Zip code  53200', 'Country calling code  +60', 'Country  Malaysia']",1 Lorong Mata Air 3 Taman Genting Kelang,Kuala Lumpur,Wilayah Persekutuan,(603) 40252724,53200,+60,Malaysia,"1 Lorong Mata Air 3 Taman Genting Kelang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  292 G Jln Haji Taha Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  01525-3615', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",292 G Jln Haji Taha Kuching,Kuching,Sarawak,01525-3615,93400,+60,Malaysia,"292 G Jln Haji Taha Kuching, Kuching, Sarawak"
"['Street:  139', 'City:   Jalan Bandar', 'State/province/area:    Kuala Terengganu Tere', 'Phone number  09-620-3257', 'Zip code  20100', 'Country calling code  +60', 'Country  Malaysia']",139,Jalan Bandar,Kuala Terengganu Tere,09-620-3257,20100,+60,Malaysia,"139, Jalan Bandar, Kuala Terengganu Tere"
"['Street:  42 Jln Bunga Tanjong 2 Senawang Industrial Park', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06678-6570', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",42 Jln Bunga Tanjong 2 Senawang Industrial Park,Seremban,Negeri Sembilan,06678-6570,70450,+60,Malaysia,"42 Jln Bunga Tanjong 2 Senawang Industrial Park, Seremban, Negeri Sembilan"
"['Street:  Jalan Tun Sambanthan, Brickfields,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03 2260 7272', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']","Jalan Tun Sambanthan, Brickfields,",Kuala Lumpur,Wilayah Persekutuan,03 2260 7272,50470,+60,Malaysia,"Jalan Tun Sambanthan, Brickfields,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  55 Jalan Teluk Batik', 'City:   Lumut', 'State/province/area:    Perak', 'Phone number  6056836519', 'Zip code  32200', 'Country calling code  +60', 'Country  Malaysia']",55 Jalan Teluk Batik,Lumut,Perak,6056836519,32200,+60,Malaysia,"55 Jalan Teluk Batik, Lumut, Perak"
"['Street:  1 Pekeliling Business Centre 50 1 Psn 65C Off Jln Pahang Barat Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034024-8383', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",1 Pekeliling Business Centre 50 1 Psn 65C Off Jln Pahang Barat Malay,Kuala Lumpur,Wilayah Persekutuan,034024-8383,53000,+60,Malaysia,"1 Pekeliling Business Centre 50 1 Psn 65C Off Jln Pahang Barat Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  South City, Persiaran Serdang Perdana,', 'City:   Seri Kembangan', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 9074-3678', 'Zip code  43300', 'Country calling code  +60', 'Country  Malaysia']","South City, Persiaran Serdang Perdana,",Seri Kembangan,Selangor,+60 (0)3 9074-3678,43300,+60,Malaysia,"South City, Persiaran Serdang Perdana,, Seri Kembangan, Selangor"
"['Street:  Seksyen 6, Kota Damansara, 47810', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  0193506544', 'Zip code  01935', 'Country calling code  +60', 'Country  Malaysia']","Seksyen 6, Kota Damansara, 47810",Petaling Jaya,Selangor,0193506544,01935,+60,Malaysia,"Seksyen 6, Kota Damansara, 47810, Petaling Jaya, Selangor"
"['Street:  2432 Jalan Batu 20 Rawang', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (603) 60919670', 'Zip code  48000', 'Country calling code  +60', 'Country  Malaysia']",2432 Jalan Batu 20 Rawang,Ipoh,Perak,(603) 60919670,48000,+60,Malaysia,"2432 Jalan Batu 20 Rawang, Ipoh, Perak"
"['Street:  25 Uoa Centre Business Suite Jln Pinang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032161-8511', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",25 Uoa Centre Business Suite Jln Pinang,Kuala Lumpur,Wilayah Persekutuan,032161-8511,50450,+60,Malaysia,"25 Uoa Centre Business Suite Jln Pinang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Jalan Selat Selatan 2 Kaw Perind Landpac Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 31658499', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",2 Jalan Selat Selatan 2 Kaw Perind Landpac Pelabuhan,Klang,Selangor,(603) 31658499,42000,+60,Malaysia,"2 Jalan Selat Selatan 2 Kaw Perind Landpac Pelabuhan, Klang, Selangor"
"[""Street:  138 Jalan Dato' Menteri"", 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-5478', 'Zip code  80100', 'Country calling code  +60', 'Country  Malaysia']",138 Jalan Dato' Menteri,Johor Bahru,Johor,07223-5478,80100,+60,Malaysia,"138 Jalan Dato' Menteri, Johor Bahru, Johor"
"['Street:  116 Jalan Damai', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032161-2137', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",116 Jalan Damai,Kuala Lumpur,Wilayah Persekutuan,032161-2137,55000,+60,Malaysia,"116 Jalan Damai, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 132A Jalan Kuala', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 32773077', 'Zip code  45800', 'Country calling code  +60', 'Country  Malaysia']",Lot 132A Jalan Kuala,Klang,Selangor,(603) 32773077,45800,+60,Malaysia,"Lot 132A Jalan Kuala, Klang, Selangor"
"['Street:  Jalan Kepong, Kepong MWE Park,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-6250-2677', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Kepong, Kepong MWE Park,",Kuala Lumpur,Wilayah Persekutuan,03-6250-2677,52000,+60,Malaysia,"Jalan Kepong, Kepong MWE Park,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Tasik, The Mines Resort City,', 'City:   Seri Kembangan', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5637-5050', 'Zip code  43300', 'Country calling code  +60', 'Country  Malaysia']","Jalan Tasik, The Mines Resort City,",Seri Kembangan,Selangor,+60 (0)3 5637-5050,43300,+60,Malaysia,"Jalan Tasik, The Mines Resort City,, Seri Kembangan, Selangor"
"['Street:  Kulim Kdh', 'City:  Kulim', 'State/province/area:    Kedah', 'Phone number  194402958', 'Zip code  09700', 'Country calling code  +60', 'Country  Malaysia']",Kulim Kdh,City:  Kulim,Kedah,194402958,09700,+60,Malaysia,"Kulim Kdh, City:  Kulim, Kedah"
"['Street:  12 Menara Mutiara Bangsar 8 Jln Liku', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032287-3077', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",12 Menara Mutiara Bangsar 8 Jln Liku,Kuala Lumpur,Wilayah Persekutuan,032287-3077,59100,+60,Malaysia,"12 Menara Mutiara Bangsar 8 Jln Liku, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  19 Jln 9/23E Danau Kota', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034148-1568', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",19 Jln 9/23E Danau Kota,Kuala Lumpur,Wilayah Persekutuan,034148-1568,53300,+60,Malaysia,"19 Jln 9/23E Danau Kota, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  87 Jalan Molek 3/1 Taman Molek', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3544226', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",87 Jalan Molek 3/1 Taman Molek,Johor Bahru,Johor,(607) 3544226,81100,+60,Malaysia,"87 Jalan Molek 3/1 Taman Molek, Johor Bahru, Johor"
"['Street:  9-3 Jalan 5/18A Taman Mastiara Batu 5 Jalan Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (603) 3385339', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",9-3 Jalan 5/18A Taman Mastiara Batu 5 Jalan Wilayah Persekutuan,Ipoh,Perak,(603) 3385339,51200,+60,Malaysia,"9-3 Jalan 5/18A Taman Mastiara Batu 5 Jalan Wilayah Persekutuan, Ipoh, Perak"
"['Street:  G 1A Jln Perdana 10/10 Taman Pandan Perdana', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03964-1158', 'Zip code  55300', 'Country calling code  +60', 'Country  Malaysia']",G 1A Jln Perdana 10/10 Taman Pandan Perdana,Kuala Lumpur,Wilayah Persekutuan,03964-1158,55300,+60,Malaysia,"G 1A Jln Perdana 10/10 Taman Pandan Perdana, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  5 Menara Bukit Meldrum Jln Tenteram Tanjong Petri', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07222-9864', 'Zip code  80300', 'Country calling code  +60', 'Country  Malaysia']",5 Menara Bukit Meldrum Jln Tenteram Tanjong Petri,Johor Bahru,Johor,07222-9864,80300,+60,Malaysia,"5 Menara Bukit Meldrum Jln Tenteram Tanjong Petri, Johor Bahru, Johor"
"['Street:  2898-A & 2898-B', 'City:  Jalan Perai Jaya', 'State/province/area:    Bandar Perai Jaya', 'Phone number  04-398-9655', 'Zip code  13700', 'Country calling code  +60', 'Country  Malaysia']",2898-A & 2898-B,City:  Jalan Perai Jaya,Bandar Perai Jaya,04-398-9655,13700,+60,Malaysia,"2898-A & 2898-B, City:  Jalan Perai Jaya, Bandar Perai Jaya"
"['Street:  6 Menara Maple Lee Ckt Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032026-1523', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",6 Menara Maple Lee Ckt Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,032026-1523,50200,+60,Malaysia,"6 Menara Maple Lee Ckt Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 27 Jln Thambapillai', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032272-1044', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",A 27 Jln Thambapillai,Kuala Lumpur,Wilayah Persekutuan,032272-1044,50470,+60,Malaysia,"A 27 Jln Thambapillai, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  B 59 Jln Meldrum', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07222-4432', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",B 59 Jln Meldrum,Johor Bahru,Johor,07222-4432,80000,+60,Malaysia,"B 59 Jln Meldrum, Johor Bahru, Johor"
"['Street:  No. 6 Jln Ros Merah 2/2 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07353-6657', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",No. 6 Jln Ros Merah 2/2 Taman Jaya,Johor Bahru,Johor,07353-6657,81100,+60,Malaysia,"No. 6 Jln Ros Merah 2/2 Taman Jaya, Johor Bahru, Johor"
"['Street:  Wisma Concepts 216, Jalan Batu Unjur 7, Bayu Perdana', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-33235392', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']","Wisma Concepts 216, Jalan Batu Unjur 7, Bayu Perdana",Klang,Selangor,03-33235392,41200,+60,Malaysia,"Wisma Concepts 216, Jalan Batu Unjur 7, Bayu Perdana, Klang, Selangor"
"['Street:  10-B Jalan 20/16A, Paramount Garden,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60-3-78768481', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']","10-B Jalan 20/16A, Paramount Garden,",Petaling Jaya,Selangor,+60-3-78768481,46300,+60,Malaysia,"10-B Jalan 20/16A, Paramount Garden,, Petaling Jaya, Selangor"
"['Street:  Taman Mutiara, Jalan Sungai Abong,', 'City:   Muar', 'State/province/area:    Johor', 'Phone number  +60 (0)3 9130-5776', 'Zip code  84000', 'Country calling code  +60', 'Country  Malaysia']","Taman Mutiara, Jalan Sungai Abong,",Muar,Johor,+60 (0)3 9130-5776,84000,+60,Malaysia,"Taman Mutiara, Jalan Sungai Abong,, Muar, Johor"
"['Street:  312-P Jalan Bakar Arang', 'City:   Sungai Petani', 'State/province/area:    Kedah', 'Phone number  +60 (0)3 7981-8411', 'Zip code  08000', 'Country calling code  +60', 'Country  Malaysia']",312-P Jalan Bakar Arang,Sungai Petani,Kedah,+60 (0)3 7981-8411,08000,+60,Malaysia,"312-P Jalan Bakar Arang, Sungai Petani, Kedah"
"['Street:  51 Jln Persisiran Perling 1 Taman Perling', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07232-1381', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",51 Jln Persisiran Perling 1 Taman Perling,Johor Bahru,Johor,07232-1381,81200,+60,Malaysia,"51 Jln Persisiran Perling 1 Taman Perling, Johor Bahru, Johor"
"['Street:  58 Jalan Wangsa Siaga 1 Fasa 4B Wangsa Melawati', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 3831812', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",58 Jalan Wangsa Siaga 1 Fasa 4B Wangsa Melawati,Kuala Lumpur,Wilayah Persekutuan,(603) 3831812,53300,+60,Malaysia,"58 Jalan Wangsa Siaga 1 Fasa 4B Wangsa Melawati, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 15 Jln Bk 1/13 Tmn Perindustrian Bdr Kinrara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  038075-9031', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",No. 15 Jln Bk 1/13 Tmn Perindustrian Bdr Kinrara,Kuala Lumpur,Wilayah Persekutuan,038075-9031,58200,+60,Malaysia,"No. 15 Jln Bk 1/13 Tmn Perindustrian Bdr Kinrara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 12 Jalan Bersatu (13/4)', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037957-3528', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",No. 12 Jalan Bersatu (13/4),Petaling Jaya,Selangor,037957-3528,46200,+60,Malaysia,"No. 12 Jalan Bersatu (13/4), Petaling Jaya, Selangor"
"['Street:  2 Jalan Siu Nam', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  6072248129', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",2 Jalan Siu Nam,Johor Bahru,Johor,6072248129,80000,+60,Malaysia,"2 Jalan Siu Nam, Johor Bahru, Johor"
"['Street:  Persiaran Pegaga, Taman Bayu perdana,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-33250950', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']","Persiaran Pegaga, Taman Bayu perdana,",Klang,Selangor,03-33250950,41200,+60,Malaysia,"Persiaran Pegaga, Taman Bayu perdana,, Klang, Selangor"
"['Street:  1 10 Jln Ss15/4B Ss15 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035637-3265', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",1 10 Jln Ss15/4B Ss15 Petaling Jaya,Petaling Jaya,Selangor,035637-3265,47500,+60,Malaysia,"1 10 Jln Ss15/4B Ss15 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  No -B Jalan 5 Kepong Ulu', 'City:  Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603-62756743', 'Zip code  17499', 'Country calling code  +60', 'Country  Malaysia']",No -B Jalan 5 Kepong Ulu,City:  Kuala Lumpur,Wilayah Persekutuan,603-62756743,17499,+60,Malaysia,"No -B Jalan 5 Kepong Ulu, City:  Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Klang Central Industrial Park, Off Jalan Kapar,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 3291-9855', 'Zip code  42100', 'Country calling code  +60', 'Country  Malaysia']","Klang Central Industrial Park, Off Jalan Kapar,",Klang,Selangor,+60 (0)3 3291-9855,42100,+60,Malaysia,"Klang Central Industrial Park, Off Jalan Kapar,, Klang, Selangor"
"['Street:  Seksyen U5, Subang 2,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7845-8922', 'Zip code  40150', 'Country calling code  +60', 'Country  Malaysia']","Seksyen U5, Subang 2,",Shah Alam,Selangor,+60 (0)3 7845-8922,40150,+60,Malaysia,"Seksyen U5, Subang 2,, Shah Alam, Selangor"
"['Street:  14 Jln Pingai Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-2913', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",14 Jln Pingai Taman Pelangi,Johor Bahru,Johor,07331-2913,80400,+60,Malaysia,"14 Jln Pingai Taman Pelangi, Johor Bahru, Johor"
"['Street:  no 39 taman malik jalan pegawai alor star kedah', 'City:   Alor Star', 'State/province/area:    Kedah', 'Phone number  012-4108128', 'Zip code  05050', 'Country calling code  +60', 'Country  Malaysia']",no 39 taman malik jalan pegawai alor star kedah,Alor Star,Kedah,012-4108128,05050,+60,Malaysia,"no 39 taman malik jalan pegawai alor star kedah, Alor Star, Kedah"
"['Street:  36 Menara Lion 165 Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032175-1832', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",36 Menara Lion 165 Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032175-1832,50450,+60,Malaysia,"36 Menara Lion 165 Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. & 25999, Jalan Perusahaan Dua, Taman Industri Selesa Jaya', 'City:   Balakong', 'State/province/area:    Selangor', 'Phone number  03-8961 4687', 'Zip code  25998', 'Country calling code  +60', 'Country  Malaysia']","No. & 25999, Jalan Perusahaan Dua, Taman Industri Selesa Jaya",Balakong,Selangor,03-8961 4687,25998,+60,Malaysia,"No. & 25999, Jalan Perusahaan Dua, Taman Industri Selesa Jaya, Balakong, Selangor"
"['Street:  C 3A 23 4Th Floor Blok C Megan Phoenix Jalan 2/142A Km 10 Jalan Cheras Mal', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039102-2397', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",C 3A 23 4Th Floor Blok C Megan Phoenix Jalan 2/142A Km 10 Jalan Cheras Mal,Kuala Lumpur,Wilayah Persekutuan,039102-2397,56000,+60,Malaysia,"C 3A 23 4Th Floor Blok C Megan Phoenix Jalan 2/142A Km 10 Jalan Cheras Mal, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  32 Kompleks Sri Temin Jalan Ibrahim', 'City:   Sungai Petani', 'State/province/area:    Kedah', 'Phone number  6644221766', 'Zip code  08000', 'Country calling code  +60', 'Country  Malaysia']",32 Kompleks Sri Temin Jalan Ibrahim,Sungai Petani,Kedah,6644221766,08000,+60,Malaysia,"32 Kompleks Sri Temin Jalan Ibrahim, Sungai Petani, Kedah"
"['Street:  933 Jalan Batu 5 Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  036252-1357', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",933 Jalan Batu 5 Wilayah Persekutuan,Ipoh,Perak,036252-1357,51200,+60,Malaysia,"933 Jalan Batu 5 Wilayah Persekutuan, Ipoh, Perak"
"['Street:  60 3rd Floor Hartamas Shopping Centre Jalan Sri Hartamas 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 62014051', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",60 3rd Floor Hartamas Shopping Centre Jalan Sri Hartamas 1,Kuala Lumpur,Wilayah Persekutuan,(603) 62014051,50480,+60,Malaysia,"60 3rd Floor Hartamas Shopping Centre Jalan Sri Hartamas 1, Kuala Lumpur, Wilayah Persekutuan"
